fips_code,community_name,tank_farm_id,uscg_id,aea_id,entity_name,number_of_tanks,total_capacity,gasoline_capacity,diesel_capacity,av_gas_capacity,jet_fuel_capacity,other_fuel_capacity,barge_delivery,plane_delivery,road_delivery,inspected_by_uscg,fuel_supplier,recommendations_by_aea,distance_to_barge_mooring,tank_farm_evaluation_id,source,report,start_year,end_year,latitude,longitude
0252390,Napakiak,833,,,Napakiak Marina,,3200,,,,,,t,f,f,f,,,,212,AEA,,,,60.69610595703125,-161.97869873046875
0252720,Napaskiak,840,,,Alaska Army National Guard,,1500,,,,,,t,f,f,f,,,,81,AEA,,,,60.707275390625,-161.763427734375
0252720,Napaskiak,,,,Napaskiak Corporation Tank Farm,9,187653,10152,157301,,,20200,t,f,f,,Crowley/Vitus,,,,AEA,2024 Assessment,2023,2024,60.7055219755975,-161.764635743092
0252720,Napaskiak,,ANC-N-019,,Napaskiak Tank Farm,4,89200,,89200,,,,t,f,f,t,,,,,DEC,,,,60.7056884765625,-161.764404296875
0252720,Napaskiak,,ANC-N-067,,Napaskiak Tank Farm,4,45500,20200,25300,,,,f,f,t,t,,,,,DEC,,,,60.7056884765625,-161.764404296875
0252720,Napaskiak,,,305-BF-01,Napaskiak Tank Farm,2,34300,,34300,,,,t,f,f,f,,,,,DEC,,,,60.7078857421875,-161.76080322265625
0252845,Naukati Bay,,,297-BF-03,Alaska Power & Telephone,1,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,55.86871337890625,-133.215576171875
0252845,Naukati Bay,,,,Naukati Connection Store,3,2258,1694,564,,,,f,f,t,,Petro Marine,,,,AEA,2024 Assessment,2023,2024,55.871014657,-133.204415449
0252845,Naukati Bay,,,305-BF-03,Southeast Island School District,1,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,55.868896484375,-133.20257568359375
0252915,Nelchina,,,,DOT&PF Nelchina MS,2,4500,2500,2000,,,,f,f,t,f,,,,,DEC,,,,61.98272705078125,-146.84088134765625
0252940,Nelson Lagoon,970,,307-BF-03,Aleutians East Borough Schools,,1500,,,,,,t,f,f,f,,,,545,AEA,,,,56.00128173828125,-161.2017822265625
0252940,Nelson Lagoon,971,,307-BF-04,Harold Thompson,,3000,,,,,,t,f,f,f,,,,991,AEA,,,,56.00091552734375,-161.20501708984375
0252940,Nelson Lagoon,,,,Nelson Lagoon Enterprises,10,201000,58000,143000,,,,t,f,f,f,,,,,DEC,,,,56.00531005859375,-161.17718505859375
0252940,Nelson Lagoon,,,,Nelson Lagoon Enterprises Tank Farm,12,255000,58000,197000,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,56.0065943484817,-161.177271595374
0253050,Nenana,,,,DOT&PF Nenana MS,2,4000,3000,1000,,,,f,f,t,f,,,,,DEC,,,,64.55908203125,-149.0853271484375
0253050,Nenana,,,308-BF-06,Federal Aviation Administration,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,64.590087890625,-149.07281494140625
0253710,New Stuyahok,,,,AVEC Power Plant Tank Farm,8,216000,,216000,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,59.4483481828128,-157.324992274651
0253710,New Stuyahok,,ANC-N-023,308-BF-03,Alaska Village Electric Cooperative,8,216000,,216000,,,,,,,t,,,,,DEC,,,,59.44830322265625,-157.3251953125
0253710,New Stuyahok,973,,308-BF-01,Alaska Village Electric Cooperative,,84400,,,,,,t,f,f,f,,,,219,AEA,,,,59.44970703125,-157.314208984375
0253710,New Stuyahok,,,,New Stuyahok Fuel Company,10,253000,81000,162000,,,10000,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,59.4497956318194,-157.314560451519
0253710,New Stuyahok,,ANC-N-025,308-BF-04,New Stuyahok Maintenance Station,2,2000,,2000,,,,t,f,f,t,,,,,DEC,,,,59.45709228515625,-159.37481689453125
0253710,New Stuyahok,,,,New Stuyahok School,5,103604,,103604,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,59.4485328509951,-157.325387859189
0253710,New Stuyahok,,ANC-N-026,308-BF-02,Southwest Region School District,6,111600,,111600,,,,t,f,f,t,,,,,DEC,,,,59.4500732421875,-157.32318115234375
0253710,New Stuyahok,974,,308-BF-05,Stuyahok,,41000,,,,,,t,f,f,f,,,,220,AEA,,,,59.44952392578125,-157.31451416015625
0253270,Newhalen,261,,,City of Newhalen,,191700,,,,,,t,t,f,f,,,,371,AEA,,,,59.719482421875,-154.89141845703125
0253270,Newhalen,263,,,City of Newhalen,,3500,,,,,,t,t,f,f,,,,373,AEA,,,,59.720703125,-154.89678955078125
0253270,Newhalen,,,,INN Electric Coop Tank Farm,4,108000,,108000,,,,f,f,t,,Iliamna Development Corporation & Everts Air Fuel,,,,AEA,2024 Assessment,2023,2024,59.7201695388325,-154.893808492965
0253270,Newhalen,,,,Lake and Peninsula School District,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,59.7200927734375,-154.89581298828125
0253270,Newhalen,262,,,Nondalton Village Corp.,,165000,,,,,,t,t,f,f,,,,372,AEA,,,,59.72052001953125,-154.8955078125
0253820,Newtok,,,,National Guard Armory,,,,,,,,t,f,f,f,,,,,USCG,2016 Letter Report,2016,2016,59.93408203125,-164.0382080078125
0253820,Newtok,614,ANC-N-030,311-BF-03,Newtok Native Corporation,6,45900,21900,24000,,,,t,f,f,t,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,223,AEA,2016 Letter Report & Best Practice Assessment,2016,2016,60.94091796875,-164.63201904296875
0253820,Newtok,,,,Newtok Native Corporation Retail Tank Farm,6,42600,20200,22400,,,,t,f,f,,Vitus,,,,AEA,2024 Assessment,2023,2024,60.9415138977362,-164.63346687281
0253820,Newtok,612,ANC-N-028,311-BF-01,Newtok School,4,84700,,84700,,,,t,f,f,t,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,221,AEA,2016 Letter Report,2016,2016,60.9368896484375,-164.62860107421875
0253820,Newtok,,,,Newtok School Tank Farm,2,79544,,79544,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,60.9367799264864,-164.628436877484
0253820,Newtok,617,,311-BF-02,Newtok Village,1,3000,,3000,,,,t,f,f,f,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,226,AEA,2016 Letter Report,2016,2016,60.94207763671875,-164.63427734375
0253820,Newtok,,,,Power Company Tank Farm,4,50884,,50884,,,,t,f,f,,Crowley or Vitus,,,,AEA,2024 Assessment,2023,2024,60.9419412390682,-164.634298043118
0253820,Newtok,,,,Tom's Store,,,,,,,,t,f,f,f,,,,,USCG,2016 Letter Report,2016,2016,60.94049072265625,-164.6309814453125
0253820,Newtok,616,ANC-N-033,,Ungusraq Power Company,6,61800,,61800,,,,t,f,f,t,Delta Western Crowley Marine Vitus Marine,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",50,225,AEA,2016 Letter Report & Best Practice Assessment,2016,2016,60.93988037109375,-164.630126953125
0253930,Nightmute,377,,120-BF-02,Alaska Army National Guard,,4750,,,,,,t,f,f,f,,,,537,AEA,,,,65.33270263671875,-166.49420166015625
0253930,Nightmute,620,,,Chinuruk,,40400,,,,,,t,f,f,f,,,,227,AEA,,,,60.480712890625,-164.7349853515625
0253930,Nightmute,,ANC-N-005,,City of Nightmute,,,,,,,,,,,t,,,,,,,,,60.4801025390625,-164.72998046875
0253930,Nightmute,710,ANC-C-028,436-BF-04,Lower Kuskokwim School District,,24700,,,,,,t,f,f,t,,,,515,AEA,,,,60.85687255859375,-162.2764892578125
0253930,Nightmute,,,,Nightmute Airport Maintenance Station,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,60.47271728515625,-164.6995849609375
0253930,Nightmute,627,,314-BF-06,Nightmute Power Co.,,7000,,,,,,t,f,f,f,,,,240,AEA,,,,60.4794921875,-164.7255859375
0253930,Nightmute,622,,314-BF-02,Nightmute Power Co. Plant,,42900,,,,,,t,f,f,f,,,,228,AEA,,,,60.4794921875,-164.72540283203125
0253930,Nightmute,624,ANC-N-037,314-BF-01,Nightmute Power Company Plant,,40000,,,,,,t,f,f,t,,,,229,AEA,,,,60.47930908203125,-164.72552490234375
0253930,Nightmute,,,,Nightmute Shared Tank Farm,7,158000,37000,111000,,,10000,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,60.4787868427402,-164.720897755897
0253930,Nightmute,626,,,Our Lady of Perpetual Help Church,,1650,,,,,,t,f,f,f,,,,600,AEA,,,,60.47930908203125,-164.72760009765625
0253930,Nightmute,621,,314-BF-04,Unknown,,2700,,,,,,t,f,f,f,,,,641,AEA,,,,59.7554931640625,-154.902099609375
0254050,Nikiski,,,314-BF-05,Hilcorp,1,9500,,,,9500,,f,f,t,f,,,,,DEC,,,,60.739501953125,-151.30889892578125
0254150,Nikolai,264,,314-BF-03,City of Nikolai,,72200,,,,,,t,f,f,f,,,,315,AEA,,,,63.013916015625,-154.369384765625
0254150,Nikolai,,,315-BF-02,Iditarod Area School District,1,1500,,1500,,,,f,t,f,f,,,,,DEC,,,,63.013671875,-154.373291015625
0254150,Nikolai,,,,Nikolai City Tank Farm,7,117000,31000,86000,,,,f,t,f,,Everts Air,,,,AEA,2024 Assessment,2023,2024,63.01398186,-154.36958331
0254260,Nikolski,977,,,Aleutian School District,,6000,,,,,,t,f,f,f,,,,24,AEA,,,,52.938720703125,-168.86151123046875
0254260,Nikolski,978,,315-BF-03,Chaluka Corporation Ranch,,6300,,,,,,t,f,f,f,,,,56,AEA,,,,52.93487548828125,-168.86981201171875
0254260,Nikolski,975,,315-BF-01,Nikolski Native Store,,24900,,,,,,t,f,f,f,,,,89,AEA,,,,52.9403076171875,-168.8599853515625
0254260,Nikolski,976,,319-BF-03,Umnak Power Company,,29000,,,,,,t,f,f,f,,,,90,AEA,,,,52.93988037109375,-168.85809326171875
0254480,Ninilchik,,,319-BF-02,AK DOT&PF Ninilchik Maintenance Station,1,4000,,4000,,,,f,f,t,f,,,,,DEC,,,,60.04571533203125,-151.66839599609375
0254480,Ninilchik,,,,Hilcorp,1,3800,,3800,,,,f,f,t,f,,,,,DEC,,,,59.98529052734375,-151.48760986328125
0254480,Ninilchik,,,,Kenai Peninsula Borough,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,60.04327392578125,-151.67510986328125
0254700,Noatak,427,,,AVEC Power Plant,12,95300,,95300,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,233,AEA,2016 Letter Report,2016,2016,61.87847900390625,-162.084716796875
0254700,Noatak,,,,AVEC Tank Farm,12,91513,,91513,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,67.570711464708,-162.966107168642
0254700,Noatak,,,319-BF-01,Alaska Village Electric Cooperative,12,95100,,95100,,,,,,,f,,,,,DEC,,,,67.5706787109375,-162.96630859375
0254700,Noatak,,,,IRA Water Treatment Plant Tank Farm,2,20904,,20904,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,67.5705948103467,-162.966401765327
0254700,Noatak,,,,Native Retail Tank Farm,3,23550,11778,11772,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,67.5701034311669,-162.966262862943
0254700,Noatak,430,,322-BF-10,Noatak IRA Native Store,2,20000,10000,10000,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,759,AEA,2016 Letter Report & Best Practice Assessment,2016,2016,67.56689453125,-162.97698974609375
0254700,Noatak,428,,322-BF-02,Noatak IRA WTP,1,10000,,10000,,,,f,t,f,f,Tank Farm 6,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,234,AEA,2016 Letter Report & Best Practice Assessment,2016,2016,67.5712890625,-162.96759033203125
0254700,Noatak,,,,Noatak Native Store,2,46000,23000,23000,,,,f,t,f,f,,,,,DEC,,,,67.57110595703125,-162.96630859375
0254700,Noatak,,,,Noatak New School Tank Farm,1,12000,,12000,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,67.5721078928329,-162.989950888232
0254700,Noatak,,,,Noatak Old School Tank Farm,15,76140,,76140,,,,f,t,f,,Everts,,,,AEA,2024 Assessment,2023,2024,67.5682645528303,-162.970195967737
0254700,Noatak,,,,Northwest Arctic Borough School District,16,99700,,99700,,,,t,f,f,f,,,,,DEC,,,,67.56829833984375,-162.97039794921875
0254920,Nome,,,322-BF-08,AT&T,1,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,64.49688720703125,-165.40399169921875
0254920,Nome,,,,Alaska Airlines,2,2200,1000,1200,,,,f,f,t,f,,,,,DEC,,,,64.5076904296875,-165.44219970703125
0254920,Nome,,,322-BF-05,Alaska Army National Guard,1,10000,,10000,,,,f,f,t,f,,,,,DEC,,,,64.52008056640625,-165.42999267578125
0254920,Nome,,,322-BF-07,Alaska Army National Guard,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,64.5001220703125,-165.4000244140625
0254920,Nome,,,322-BF-09,Alaska Army National Guard,1,1500,,1500,,,,f,f,t,f,,,,,DEC,,,,64.5001220703125,-165.4000244140625
0254920,Nome,,,322-BF-04,Alaska Commercial Company,1,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,64.50567626953125,-165.4053955078125
0254920,Nome,,,,Bering Straits Regional Housing Authority,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,64.4945068359375,-165.38299560546875
0254920,Nome,,,325-BF-02,City of Nome,7,7600,,7600,,,,f,f,t,f,,,,,DEC,,,,64.498291015625,-165.409912109375
0254920,Nome,,,,DOT&PF Nome APT,3,11000,,11000,,,,t,f,f,f,,,,,DEC,,,,64.5120849609375,-165.43548583984375
0254920,Nome,,ANC-N-044,,DOT&PF Nome MS,1,5000,,5000,,,,f,f,t,t,,,,,DEC,,,,64.53692626953125,-165.40472412109375
0254920,Nome,,,325-BF-04,Federal Aviation Administration,1,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,64.49609375,-165.31829833984375
0254920,Nome,,,325-BF-01,GCI Communication Corp.,2,9000,,9000,,,,f,t,f,f,,,,,DEC,,,,64.4525146484375,-164.99627685546875
0254920,Nome,,,325-BF-03,Icyview Pumphouse,1,1100,,1100,,,,f,f,t,f,,,,,DEC,,,,64.523681640625,-165.3765869140625
0254920,Nome,,,325-BF-05,Nome Public Schools,3,30000,,30000,,,,f,f,t,f,,,,,DEC,,,,64.54327392578125,-165.4049072265625
0254920,Nome,,,,Norton Sound Economic Development Council,2,3000,,,,3000,,f,f,t,f,,,,,DEC,,,,64.50592041015625,-165.42547607421875
0254920,Nome,,,328-BF-01,Norton Sound Health Corporation,6,44500,,44500,,,,f,f,t,f,,,,,DEC,,,,64.49951171875,-165.3778076171875
0254920,Nome,,,,State of Alaska Department of Corrections,2,151000,,151000,,,,f,f,t,f,,,,,DEC,,,,64.5380859375,-165.41351318359375
0254920,Nome,,,328-BF-03,University of Alaska Fairbanks,2,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,64.49609375,-165.3955078125
0255030,Nondalton,,,,AK DOT&PF Nondalton,2,2000,,2000,,,,,,,f,,,,,DEC,,,,59.97930908203125,-154.83721923828125
0255030,Nondalton,269,,328-BF-02,City Retail Dispensing Facility,2,2800,1200,1600,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,287,AEA,2015 Assessment,2015,2015,59.9788818359375,-154.83612060546875
0255030,Nondalton,270,,,City Water Treatment Plant,1,3000,,3000,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,288,AEA,2015 Assessment,2015,2015,59.97052001953125,-154.8507080078125
0255030,Nondalton,,,332-BF-02,Lake and Peninsula School District,3,13400,,13400,,,,f,t,f,f,,,,,DEC,,,,59.9669189453125,-154.857421875
0255030,Nondalton,272,,,School Teacher Housing Tank Farm,3,5400,,5400,,,,f,t,f,f,Everts Air Cargo,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,290,AEA,2015 Assessment,2015,2015,59.9669189453125,-154.857421875
0255140,Noorvik,,,,AVEC tank farm,8,216000,,216000,,,,t,f,f,,Crowley barge,,,,AEA,2024 Assessment,2023,2024,66.834074890017,-161.037310694018
0255140,Noorvik,432,,332-BF-04,Alaska Village Electric Cooperative,,145700,,,,,,t,f,f,f,,,,236,AEA,,,,64.3228759765625,-158.7239990234375
0255140,Noorvik,,ANC-N-049,332-BF-03,Alaska Village Electric Cooperative,8,216000,,216000,,,,,,,t,,,,,DEC,,,,66.83428955078125,-161.03839111328125
0255140,Noorvik,434,,,City of Noorvik,,30900,,,,,,t,f,f,f,,,,238,AEA,,,,66.83367919921875,-161.03900146484375
0255140,Noorvik,436,,,Morris Trading Post,,59000,,,,,,t,f,f,f,,,,239,AEA,,,,66.83251953125,-161.04840087890625
0255140,Noorvik,,,,Noorvik Co-located Tank Farm- Native store,22,376000,84600,251400,,,40000,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,66.8335188240279,-161.0388985418
0255140,Noorvik,,ANC-N-053,,Noorvik Consolidated,,,,,,,,,,,t,,,,,,,,,66.83349609375,-161.04681396484375
0255140,Noorvik,437,,,Noorvik Native Store,,130500,,,,,,t,f,f,f,,,,761,AEA,,,,66.83648681640625,-161.040283203125
0255140,Noorvik,,,,Noorvik Tank Farm,7,143400,72300,71100,,,,t,f,f,f,,,,,DEC,,,,66.83367919921875,-161.03900146484375
0255140,Noorvik,,,,Noorvik Tank Farm,9,100400,,100400,,,,t,f,f,f,,,,,DEC,,,,66.83367919921875,-161.03900146484375
0255140,Noorvik,,,,Noorvik Tank Farm,4,68100,32300,35800,,,,t,f,f,f,,,,,DEC,,,,66.83367919921875,-161.03900146484375
0255140,Noorvik,,,,Noorvik Tank Farm,3,50600,,50600,,,,t,f,f,f,,,,,DEC,,,,66.83367919921875,-161.03900146484375
0255140,Noorvik,,,,Noorvik Tank Farm- City of Noorvik,2,44600,,44600,,,,t,f,f,,Crowley,,,,AEA,2024 Assessment,2023,2024,66.833730971435,-161.039048579287
0255140,Noorvik,,,,Noorvik Tank Farm- Morris Trading Post,4,78100,22300,35800,,,20000,t,f,f,,Crowley  marine,,,,AEA,2024 Assessment,2023,2024,66.8338273520061,-161.03888199583
0255140,Noorvik,,,,Noorvik Tank Farm- Northwest Artctic Borough School District.,9,99900,,99900,,,,t,f,f,,Crowley and in past VITUSMarine,,,,AEA,2024 Assessment,2023,2024,66.8338692673453,-161.039368732285
0255140,Noorvik,408,,263-BF-04,Northwest Arctic Borough School District,,54600,,,,,,t,f,f,f,,,,39,AEA,,,,66.8328857421875,-161.0443115234375
0255910,North Pole,,,,Badger Gas,1,2000,,2000,,,,f,f,t,f,,,,,DEC,,,,64.8206787109375,-147.4415283203125
0255910,North Pole,,,,Chena River Lakes Flood Control Project,2,7000,,7000,,,,f,f,t,f,,,,,DEC,,,,64.73431396484375,-147.2667236328125
0255910,North Pole,,,,Colaska,4,13500,5000,8500,,,,f,f,t,f,,,,,DEC,,,,64.7977294921875,-147.536376953125
0255910,North Pole,,,,Colaska,3,5000,,5000,,,,f,f,t,f,,,,,DEC,,,,64.79412841796875,-147.5692138671875
0255910,North Pole,,,334-BF-01,GCI Communication Corp.,1,3000,,3000,,,,f,f,t,f,,,,,DEC,,,,64.81988525390625,-147.56109619140625
0255910,North Pole,,,,Golden Valley Electric Association,3,53500,,51000,,2500,,f,f,t,f,,,,,DEC,,,,64.73712158203125,-147.34271240234375
0256220,Northway,,,337-BF-04,Alaska Gateway School District,3,30000,,30000,,,,f,f,t,f,,,,,DEC,,,,62.968505859375,-141.89208984375
0256220,Northway,,,,Alaska Power & Telephone,1,10000,,10000,,,,,,,f,,,,,DEC,,,,63.0167236328125,-141.79998779296875
0256220,Northway,,,,DOT&PF Northway MS,2,6000,1000,5000,,,,f,f,t,f,,,,,DEC,,,,62.95892333984375,-141.63299560546875
0256220,Northway,,,,Northway Village Council,1,10000,,10000,,,,f,f,t,f,,,,,DEC,,,,62.984130859375,-141.94940185546875
0256220,Northway,,,337-BF-03,Northway Village Council Firehall,1,1000,,1000,,,,f,f,t,f,,,,,DEC,,,,62.962890625,-141.9307861328125
0256220,Northway,,,337-BF-01,Northway Village Council Water and Sewer Garage,1,10000,,10000,,,,f,f,t,f,,,,,DEC,,,,62.98370361328125,-141.94659423828125
0256320,Nuiqsut,446,,,City of Nuiqsut,,10000,,,,,,f,t,f,f,,,,947,AEA,2015 Assessment,2015,2015,70.21368408203125,-150.99810791015625
0256320,Nuiqsut,440,,338-BF-05,Kuukpik Presbyterian Church,,2000,,,,,,f,t,f,f,,,,941,AEA,2015 Assessment,2015,2015,70.21612548828125,-150.99798583984375
0256320,Nuiqsut,441,,338-BF-01,North Slope Borough,1,11000,,11000,,,,f,t,f,f,Colville,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,942,AEA,2015 Assessment,2015,2015,70.21368408203125,-150.99822998046875
0256320,Nuiqsut,444,,345-BF-01,North Slope Borough,,1000,,,,,,f,t,f,f,,,,945,AEA,2015 Assessment,2015,2015,70.2200927734375,-150.9989013671875
0256320,Nuiqsut,445,,,North Slope Borough,1,7000,,7000,,,,f,t,f,f,Colville,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,946,AEA,2015 Assessment,2015,2015,70.2166748046875,-151.0009765625
0256320,Nuiqsut,447,,341-BF-01,North Slope Borough,1,6500,,6500,,,,f,t,f,f,Colville,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1063,AEA,2015 Assessment,2015,2015,70.21527099609375,-151
0256320,Nuiqsut,448,,345-BF-03,North Slope Borough,,1100,,,,,,f,t,f,f,,,,949,AEA,2015 Assessment,2015,2015,70.21429443359375,-150.9989013671875
0256320,Nuiqsut,442,,345-BF-04,North Slope Borough,,468000,,,,,,f,t,f,f,,,,943,AEA,2015 Assessment,2015,2015,70.21392822265625,-150.99700927734375
0256320,Nuiqsut,439,,346-BF-04,North Slope Borough,,750,,,,,,f,t,f,f,,,,940,AEA,2015 Assessment,2015,2015,70.22210693359375,-151.0006103515625
0256320,Nuiqsut,443,,344-BF-02,North Slope Borough,1,2000,,2000,,,,f,t,f,f,Colville,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1061,AEA,2015 Assessment,2015,2015,70.21807861328125,-151.00048828125
0256320,Nuiqsut,1096,,,North Slope Borough,1,3000,,3000,,,,f,t,f,f,Colville,"Site Location: Tank farm in flood plain; Facility threatened by coastal erosion/avalanche/river erosion/other; Tank Farm within 100-feet of a well. 
Secondary Containment:  No containment; Inadequate containment. 
Foundations:  Belly of tank more than 12i",,1068,AEA,2015 Assessment,2015,2015,70.22027587890625,-150.994384765625
