reporting_entity_id,year,residential_revenue_per_kwh,residential_revenue_per_kwh_subsidized,commercial_revenue_per_kwh,industrial_revenue_per_kwh,transportation_revenue_per_kwh,community_revenue_per_kwh,other_revenue_per_kwh,total_revenue_per_kwh,source
153,2002,0.23,0.13,0.23,,,,,0.23,PCE
153,2003,0.41,0.21,0.41,,,,,0.41,PCE
153,2004,0.42,0.23,0.42,,,,,0.42,PCE
153,2005,0.44,0.26,0.44,,,,,0.44,PCE
153,2006,0.48,0.21,0.48,,,,,0.48,PCE
153,2007,0.47,0.21,0.47,,,,,0.47,PCE
153,2008,0.51,0.15,0.51,,,,,0.51,PCE
153,2009,0.61,0.18,0.61,,,,,0.61,PCE
153,2010,0.58,0.28,0.58,,,,,0.58,PCE
153,2011,0.49,0.21,0.49,,,,,0.49,PCE
153,2012,0.58,0.21,0.58,,,,,0.58,PCE
153,2013,0.59,0.20,0.59,,,,,0.59,PCE
153,2014,0.60,0.20,0.60,,,,,0.60,PCE
153,2015,0.58,0.22,0.58,,,,,0.58,PCE
153,2016,0.52,0.22,0.52,,,,,0.52,PCE
153,2017,0.50,0.22,,,,,,,PCE
153,2018,0.53,0.24,,,,,,,PCE
153,2019,0.57,0.24,0.57,,,,,0.57,PCE
153,2020,0.38,0.25,0.38,,,,,0.38,PCE
153,2021,0.45,0.26,0.45,,,,,0.45,PCE
154,2002,0.23,0.13,0.23,,,,,0.23,PCE
154,2003,0.40,0.21,0.40,,,,,0.40,PCE
154,2004,0.42,0.23,0.42,,,,,0.42,PCE
154,2005,0.46,0.26,0.45,,,,,0.45,PCE
154,2006,0.46,0.21,0.46,,,,,0.46,PCE
154,2007,0.46,0.21,0.46,,,,,0.46,PCE
154,2008,0.50,0.15,0.50,,,,,0.50,PCE
154,2009,0.61,0.20,0.61,,,,,0.61,PCE
154,2010,0.48,0.19,0.48,,,,,0.48,PCE
154,2011,0.55,0.21,0.55,,,,,0.55,PCE
154,2012,0.64,0.22,0.64,,,,,0.64,PCE
154,2013,0.60,0.20,0.60,,,,,0.59,PCE
154,2014,0.62,0.21,,,,,,,PCE
154,2015,0.62,0.22,0.62,,,,,0.62,PCE
154,2016,0.52,0.22,0.52,,,,,0.52,PCE
154,2017,0.48,0.22,0.48,,,,,0.48,PCE
154,2018,0.50,0.23,0.50,,,,,0.50,PCE
154,2019,0.56,0.24,0.56,,,,,0.56,PCE
154,2020,0.54,0.25,0.54,,,,,0.54,PCE
154,2021,0.52,0.26,0.52,,,,,0.52,PCE
155,2002,0.20,0.16,0.20,,,,,0.20,PCE
155,2003,0.38,0.24,0.38,,,,,0.38,PCE
155,2004,0.40,0.26,0.40,,,,,0.40,PCE
155,2005,0.37,0.20,0.37,,,,,0.37,PCE
155,2006,0.40,0.17,0.40,,,,,0.40,PCE
155,2007,0.41,0.18,0.41,,,,,0.41,PCE
155,2008,0.55,0.21,0.55,,,,,0.55,PCE
155,2009,0.47,0.23,0.47,,,,,0.47,PCE
155,2010,0.47,0.22,0.47,,,,,0.47,PCE
155,2011,0.52,0.21,0.52,,,,,0.52,PCE
155,2012,0.55,0.19,0.55,,,,,0.55,PCE
155,2013,0.53,0.17,0.53,,,,,0.53,PCE
155,2014,0.52,0.17,0.52,,,,,0.52,PCE
155,2015,0.47,0.16,0.47,,,,,0.47,PCE
155,2016,0.41,0.17,0.41,,,,,0.41,PCE
155,2017,0.42,0.17,0.42,,,,,0.42,PCE
155,2018,0.42,0.18,,,,,,,PCE
155,2019,0.41,0.19,0.41,,,,,0.41,PCE
155,2020,0.41,0.20,0.41,,,,,0.41,PCE
155,2021,0.41,0.20,0.41,,,,,0.41,PCE
156,2002,0.20,0.12,0.20,,,,,0.20,PCE
156,2003,0.36,0.17,0.36,,,,,0.36,PCE
156,2004,0.37,0.19,0.37,,,,,0.37,PCE
156,2005,0.41,0.22,0.41,,,,,0.41,PCE
156,2006,0.47,0.20,0.47,,,,,0.47,PCE
156,2007,0.44,0.20,0.44,,,,,0.44,PCE
156,2008,0.57,0.22,0.57,,,,,0.57,PCE
156,2009,0.48,0.20,0.48,,,,,0.48,PCE
156,2010,0.51,0.22,,,,,,,PCE
156,2011,0.58,0.19,,,,,,,PCE
156,2012,0.67,0.23,0.67,,,,,0.67,PCE
156,2013,0.58,0.19,0.58,,,,,0.58,PCE
156,2014,0.56,0.19,0.56,,,,,0.56,PCE
156,2015,0.53,0.21,0.53,,,,,0.53,PCE
156,2016,0.47,0.24,0.47,,,,,0.47,PCE
156,2017,0.46,0.23,0.46,,,,,0.46,PCE
156,2018,0.54,0.27,0.54,,,,,0.53,PCE
156,2019,0.54,0.23,0.54,,,,,0.51,PCE
156,2020,0.51,0.24,0.51,,,,,0.51,PCE
156,2021,0.51,0.24,0.51,,,,,0.51,PCE
157,2002,0.23,0.13,0.23,,,,,0.23,PCE
157,2003,0.41,0.21,0.41,,,,,0.41,PCE
157,2004,0.42,0.24,0.42,,,,,0.42,PCE
157,2005,0.45,0.26,0.45,,,,,0.45,PCE
157,2006,0.49,0.22,0.49,,,,,0.49,PCE
157,2007,0.49,0.21,0.49,,,,,0.49,PCE
157,2008,0.52,0.16,0.52,,,,,0.52,PCE
157,2009,0.58,0.20,0.58,,,,,0.58,PCE
157,2010,0.44,0.19,0.44,,,,,0.44,PCE
157,2011,0.49,0.21,0.49,,,,,0.49,PCE
157,2012,0.54,0.21,0.54,,,,,0.54,PCE
157,2013,0.54,0.20,0.54,,,,,0.54,PCE
157,2014,0.55,0.20,0.55,,,,,0.55,PCE
157,2015,0.58,0.22,0.58,,,,,0.58,PCE
157,2016,0.51,0.23,0.51,,,,,0.51,PCE
157,2017,0.49,0.23,0.49,,,,,0.49,PCE
157,2018,0.50,0.24,0.50,,,,,0.50,PCE
157,2019,0.55,0.25,0.55,,,,,0.55,PCE
157,2020,0.54,0.26,0.54,,,,,0.54,PCE
157,2021,0.51,0.26,0.51,,,,,0.51,PCE
158,2002,0.23,0.13,0.22,,,,,0.22,PCE
158,2003,0.40,0.21,0.40,,,,,0.40,PCE
158,2004,0.43,0.24,0.43,,,,,0.43,PCE
158,2005,0.45,0.26,0.45,,,,,0.45,PCE
158,2006,0.45,0.21,0.45,,,,,0.45,PCE
158,2007,0.47,0.21,0.47,,,,,0.47,PCE
158,2008,0.55,0.16,0.55,,,,,0.55,PCE
158,2009,0.62,0.19,0.62,,,,,0.62,PCE
158,2010,0.55,0.22,0.55,,,,,0.55,PCE
158,2011,0.57,0.21,0.57,,,,,0.57,PCE
158,2012,0.66,0.22,0.66,,,,,0.66,PCE
158,2013,0.64,0.21,0.64,,,,,0.64,PCE
158,2014,0.64,0.21,0.64,,,,,0.64,PCE
158,2015,0.62,0.22,0.62,,,,,0.62,PCE
158,2016,0.53,0.22,0.53,,,,,0.53,PCE
158,2017,0.51,0.22,0.51,,,,,0.51,PCE
158,2018,0.52,0.24,0.52,,,,,0.52,PCE
158,2019,0.58,0.24,0.58,,,,,0.58,PCE
158,2020,0.56,0.26,0.56,,,,,0.56,PCE
158,2021,0.53,0.26,0.53,,,,,0.53,PCE
159,2002,0.27,0.15,0.27,,,,,0.27,PCE
159,2003,0.46,0.23,0.46,,,,,0.46,PCE
159,2004,0.46,0.25,,,,,,,PCE
159,2005,0.50,0.28,,,,,,,PCE
159,2006,0.52,0.22,0.52,,,,,0.52,PCE
159,2007,0.51,0.22,,,,,,,PCE
159,2008,0.54,0.16,,,,,,,PCE
159,2009,0.65,0.19,,,,,,,PCE
159,2010,0.59,0.23,0.59,,,,,0.59,PCE
159,2011,0.57,0.21,0.57,,,,,0.57,PCE
159,2012,0.65,0.22,0.65,,,,,0.65,PCE
159,2013,0.62,0.21,0.62,,,,,0.62,PCE
159,2014,0.62,0.21,0.62,,,,,0.62,PCE
159,2015,0.63,0.22,0.63,,,,,0.63,PCE
159,2016,0.56,0.22,0.56,,,,,0.56,PCE
159,2017,0.52,0.23,0.52,,,,,0.52,PCE
159,2018,0.54,0.24,0.54,,,,,0.54,PCE
159,2019,0.59,0.24,0.59,,,,,0.59,PCE
159,2020,0.57,0.26,0.57,,,,,0.57,PCE
159,2021,0.54,0.26,0.54,,,,,0.54,PCE
160,2002,0.24,0.13,0.24,,,,,0.24,PCE
160,2003,0.44,0.22,0.44,,,,,0.44,PCE
160,2004,0.47,0.25,0.47,,,,,0.47,PCE
160,2005,0.48,0.27,0.48,,,,,0.48,PCE
160,2006,0.50,0.22,0.50,,,,,0.50,PCE
160,2007,0.52,0.22,0.52,,,,,0.52,PCE
160,2008,0.62,0.19,,,,,,,PCE
160,2009,0.74,0.20,,,,,,,PCE
160,2010,0.59,0.22,0.59,,,,,0.59,PCE
160,2011,0.60,0.21,0.60,,,,,0.60,PCE
160,2012,0.66,0.22,0.66,,,,,0.66,PCE
160,2013,0.66,0.21,0.66,,,,,0.66,PCE
160,2014,0.67,0.21,0.67,,,,,0.67,PCE
160,2015,0.65,0.22,0.65,,,,,0.65,PCE
160,2016,0.57,0.22,0.57,,,,,0.57,PCE
160,2017,0.55,0.22,0.55,,,,,0.55,PCE
160,2018,0.55,0.24,0.55,,,,,0.55,PCE
160,2019,0.60,0.24,0.60,,,,,0.60,PCE
160,2020,0.56,0.26,0.56,,,,,0.56,PCE
160,2021,0.53,0.26,0.53,,,,,0.53,PCE
161,2002,0.22,0.13,0.22,,,,,0.22,PCE
161,2003,0.40,0.21,0.40,,,,,0.40,PCE
161,2004,0.42,0.23,0.42,,,,,0.42,PCE
161,2005,0.43,0.26,0.43,,,,,0.43,PCE
161,2006,0.47,0.21,0.47,,,,,0.47,PCE
161,2007,0.47,0.21,0.47,,,,,0.47,PCE
161,2008,0.50,0.15,,,,,,,PCE
161,2009,0.60,0.19,,,,,,,PCE
161,2010,0.55,0.20,0.55,,,,,0.55,PCE
161,2011,0.58,0.21,0.58,,,,,0.58,PCE
161,2012,0.60,0.21,0.60,,,,,0.60,PCE
161,2013,0.56,0.20,0.56,,,,,0.56,PCE
161,2014,0.55,0.20,0.54,,,,,0.54,PCE
161,2015,0.56,0.23,0.56,,,,,0.56,PCE
161,2016,0.45,0.24,0.45,,,,,0.45,PCE
161,2017,0.48,0.25,0.48,,,,,0.48,PCE
161,2018,0.51,0.27,0.51,,,,,0.51,PCE
161,2019,0.54,0.28,0.54,,,,,0.54,PCE
161,2020,0.55,0.28,0.55,,,,,0.55,PCE
161,2021,0.51,0.29,0.51,,,,,0.51,PCE
162,2002,0.22,0.13,0.22,,,,,0.22,PCE
162,2003,0.39,0.21,0.39,,,,,0.39,PCE
162,2004,0.41,0.23,0.41,,,,,0.41,PCE
162,2005,0.44,0.26,0.44,,,,,0.44,PCE
162,2006,0.47,0.21,,,,,,,PCE
162,2007,0.47,0.21,,,,,,,PCE
162,2008,0.48,0.15,,,,,,,PCE
162,2009,0.59,0.18,,,,,,,PCE
162,2010,0.60,0.24,0.60,,,,,0.60,PCE
162,2011,0.59,0.21,0.59,,,,,0.59,PCE
162,2012,0.61,0.22,0.61,,,,,0.61,PCE
162,2013,0.60,0.20,0.60,,,,,0.60,PCE
162,2014,0.62,0.20,0.62,,,,,0.62,PCE
162,2015,0.66,0.22,0.66,,,,,0.66,PCE
162,2016,0.57,0.22,0.57,,,,,0.57,PCE
162,2017,0.51,0.22,0.51,,,,,0.51,PCE
162,2018,0.54,0.24,0.54,,,,,0.54,PCE
162,2019,0.58,0.24,0.58,,,,,0.58,PCE
162,2020,0.56,0.26,0.56,,,,,0.56,PCE
162,2021,0.52,0.26,0.52,,,,,0.52,PCE
163,2002,0.23,0.13,0.23,,,,,0.23,PCE
163,2003,0.46,0.22,0.46,,,,,0.46,PCE
163,2004,0.48,0.25,0.48,,,,,0.48,PCE
163,2005,0.48,0.27,0.48,,,,,0.48,PCE
163,2006,0.52,0.22,0.52,,,,,0.52,PCE
163,2007,0.57,0.24,0.57,,,,,0.57,PCE
163,2008,0.72,0.30,,,,,,,PCE
163,2009,0.70,0.20,,,,,,,PCE
163,2010,0.67,0.21,0.67,,,,,0.67,PCE
163,2011,0.73,0.22,0.73,,,,,0.73,PCE
163,2012,0.89,0.23,0.89,,,,,0.89,PCE
163,2013,0.72,0.21,0.72,,,,,0.72,PCE
163,2014,0.81,0.22,0.81,,,,,0.81,PCE
163,2015,0.76,0.22,0.76,,,,,0.76,PCE
163,2016,0.71,0.23,0.71,,,,,0.71,PCE
163,2017,0.57,0.22,0.57,,,,,0.57,PCE
163,2018,0.63,0.24,0.63,,,,,0.63,PCE
163,2019,0.62,0.24,0.62,,,,,0.62,PCE
163,2020,0.71,0.26,0.71,,,,,0.71,PCE
163,2021,0.77,0.27,0.77,,,,,0.77,PCE
164,2002,0.10,0.09,0.10,,,,,0.10,PCE
164,2003,0.18,0.14,0.18,,,,,0.18,PCE
164,2004,0.18,0.14,0.18,,,,,0.18,PCE
164,2005,0.19,0.15,0.19,,,,,0.19,PCE
164,2006,0.20,0.14,0.20,,,,,0.20,PCE
164,2007,0.21,0.14,0.21,,,,,0.21,PCE
164,2008,0.22,0.14,0.22,,,,,0.22,PCE
164,2009,0.21,0.15,0.21,,,,,0.21,PCE
164,2010,0.22,0.16,0.22,,,,,0.22,PCE
164,2011,0.22,0.15,0.22,,,,,0.22,PCE
164,2012,0.24,0.17,0.24,,,,,0.24,PCE
164,2013,0.25,0.18,0.25,,,,,0.25,PCE
164,2014,0.25,0.19,0.24,,,,,0.25,PCE
164,2015,0.26,0.23,0.26,,,,,0.26,PCE
164,2016,0.26,0.23,0.26,,,,,0.26,PCE
164,2017,0.26,0.24,0.26,,,,,0.26,PCE
164,2018,0.28,0.25,0.28,,,,,0.28,PCE
164,2019,0.27,0.25,0.27,,,,,0.27,PCE
164,2020,0.27,0.26,0.27,,,,,0.27,PCE
164,2021,0.29,0.28,0.29,,,,,0.29,PCE
165,2005,0.30,0.14,0.30,,,,,0.30,PCE
165,2006,0.58,0.24,0.58,,,,,0.58,PCE
165,2007,0.53,0.21,0.53,,,,,0.53,PCE
165,2008,0.67,0.27,0.67,,,,,0.67,PCE
165,2009,0.52,0.19,0.52,,,,,0.52,PCE
165,2010,0.61,0.19,0.61,,,,,0.61,PCE
165,2011,0.67,0.19,0.67,,,,,0.67,PCE
165,2012,0.70,0.21,0.70,,,,,0.70,PCE
165,2013,0.71,0.22,0.71,,,,,0.71,PCE
165,2014,0.71,0.27,0.71,,,,,0.71,PCE
165,2015,0.65,0.30,0.65,,,,,0.65,PCE
165,2016,0.55,0.31,0.55,,,,,0.55,PCE
165,2017,0.57,0.31,0.57,,,,,0.57,PCE
165,2018,0.65,0.31,,,,,,,PCE
165,2019,0.61,0.31,,,,,,,PCE
165,2020,0.56,0.31,0.56,,,,,0.56,PCE
165,2021,0.64,0.35,0.64,,,,,0.64,PCE
166,2002,0.39,0.24,0.39,,,,,0.39,PCE
166,2003,0.66,0.35,0.66,,,,,0.66,PCE
166,2004,0.68,0.38,0.68,,,,,0.68,PCE
166,2005,0.76,0.49,0.76,,,,,0.76,PCE
166,2006,0.77,0.42,0.77,,,,,0.77,PCE
166,2007,0.77,0.42,,,,,,,PCE
166,2008,0.77,0.35,0.77,,,,,0.77,PCE
166,2009,0.99,0.25,0.99,,,,,0.99,PCE
166,2010,0.92,0.30,0.92,,,,,0.91,PCE
166,2011,0.85,0.19,0.85,,,,,0.85,PCE
166,2012,1.16,0.36,1.16,,,,,1.16,PCE
166,2013,0.89,0.22,0.88,,,,,0.88,PCE
166,2014,1.14,0.33,1.14,,,,,1.14,PCE
166,2015,0.93,0.27,0.93,,,,,0.93,PCE
166,2016,1.08,0.43,1.08,,,,,1.08,PCE
166,2017,1.11,0.41,1.11,,,,,1.11,PCE
166,2018,1.17,0.44,1.17,,,,,1.17,PCE
166,2019,1.21,0.46,1.21,,,,,1.21,PCE
166,2020,1.31,0.55,1.31,,,,,1.31,PCE
166,2021,1.11,0.36,1.11,,,,,1.11,PCE
167,2002,0.22,0.13,0.22,,,,,0.22,PCE
167,2003,0.39,0.21,0.39,,,,,0.39,PCE
167,2004,0.43,0.24,0.43,,,,,0.43,PCE
167,2005,0.46,0.27,0.46,,,,,0.46,PCE
167,2006,0.46,0.21,0.46,,,,,0.46,PCE
167,2007,0.46,0.21,0.46,,,,,0.46,PCE
167,2008,0.52,0.15,,,,,,,PCE
167,2009,0.61,0.19,,,,,,,PCE
167,2010,0.54,0.21,0.54,,,,,0.54,PCE
167,2011,0.56,0.21,0.56,,,,,0.56,PCE
167,2012,0.61,0.22,0.61,,,,,0.61,PCE
167,2013,0.59,0.20,,,,,,,PCE
167,2014,0.61,0.20,0.61,,,,,0.61,PCE
167,2015,0.60,0.22,0.60,,,,,0.60,PCE
167,2016,0.52,0.22,0.52,,,,,0.52,PCE
167,2017,0.48,0.22,0.48,,,,,0.48,PCE
167,2018,0.50,0.23,0.50,,,,,0.50,PCE
167,2019,0.56,0.24,0.56,,,,,0.56,PCE
167,2020,0.54,0.25,0.54,,,,,0.54,PCE
167,2021,0.52,0.26,0.52,,,,,0.52,PCE
168,2007,0.41,0.19,0.41,,,,,0.41,PCE
168,2008,0.90,0.54,0.90,,,,,0.89,PCE
168,2009,1.07,0.61,1.07,,,,,1.06,PCE
168,2015,1.07,0.44,1.07,,,,,1.07,PCE
168,2016,1.07,0.51,1.07,,,,,1.07,PCE
169,2002,0.39,0.24,0.39,,,,,0.39,PCE
169,2003,0.66,0.35,0.66,,,,,0.66,PCE
169,2004,0.68,0.38,,,,,,,PCE
169,2005,0.76,0.49,,,,,,,PCE
169,2006,0.77,0.42,0.77,,,,,0.77,PCE
169,2007,0.77,0.42,0.77,,,,,0.77,PCE
169,2008,0.77,0.35,0.77,,,,,0.77,PCE
169,2009,0.99,0.25,0.99,,,,,0.99,PCE
169,2010,0.92,0.30,0.92,,,,,0.92,PCE
169,2011,0.85,0.19,0.85,,,,,0.85,PCE
169,2012,1.16,0.36,1.16,,,,,1.16,PCE
169,2013,0.89,0.22,0.88,,,,,0.88,PCE
169,2014,1.13,0.32,1.13,,,,,1.13,PCE
169,2015,0.95,0.28,0.95,,,,,0.95,PCE
169,2016,1.09,0.44,1.09,,,,,1.09,PCE
169,2017,1.11,0.41,1.11,,,,,1.11,PCE
169,2018,1.17,0.44,1.17,,,,,1.17,PCE
169,2019,1.21,0.46,1.21,,,,,1.21,PCE
169,2020,1.31,0.55,1.31,,,,,1.31,PCE
169,2021,1.11,0.36,1.11,,,,,1.11,PCE
170,2002,0.28,0.21,0.28,,,,,0.28,PCE
170,2003,0.48,0.31,0.48,,,,,0.48,PCE
170,2004,0.49,0.27,0.49,,,,,0.49,PCE
170,2005,0.56,0.32,0.56,,,,,0.56,PCE
170,2006,0.58,0.23,0.58,,,,,0.58,PCE
170,2007,0.59,0.24,0.59,,,,,0.59,PCE
170,2008,0.79,0.32,0.79,,,,,0.79,PCE
170,2009,1.14,0.40,1.14,,,,,1.14,PCE
170,2010,1.02,0.44,1.02,,,,,1.02,PCE
170,2011,1.02,0.45,1.02,,,,,1.02,PCE
170,2012,1.02,0.42,1.02,,,,,1.02,PCE
170,2013,1.02,0.43,1.02,,,,,1.02,PCE
170,2014,1.02,0.42,1.02,,,,,1.02,PCE
170,2015,1.02,0.44,1.02,,,,,1.02,PCE
170,2016,1.02,0.53,1.02,,,,,1.02,PCE
170,2017,1.02,0.59,1.02,,,,,1.02,PCE
170,2018,1.02,0.56,1.02,,,,,1.02,PCE
170,2020,1.02,0.52,1.02,,,,,1.02,PCE
171,2002,0.32,0.20,0.32,,,,,0.32,PCE
171,2003,0.53,0.29,0.53,,,,,0.53,PCE
171,2004,0.50,0.26,0.50,,,,,0.50,PCE
171,2005,0.55,0.31,0.55,,,,,0.54,PCE
171,2006,0.61,0.29,0.61,,,,,0.61,PCE
171,2007,0.57,0.21,0.57,,,,,0.57,PCE
171,2008,0.59,0.20,0.59,,,,,0.59,PCE
171,2009,0.73,0.25,0.73,,,,,0.73,PCE
171,2010,0.67,0.28,0.67,,,,,0.67,PCE
171,2011,0.71,0.30,0.71,,,,,0.71,PCE
171,2012,0.76,0.31,0.76,,,,,0.76,PCE
171,2013,0.71,0.27,0.71,,,,,0.71,PCE
171,2014,0.73,0.28,0.73,,,,,0.73,PCE
171,2015,0.79,0.37,,,,,,,PCE
171,2016,0.62,0.32,0.62,,,,,0.62,PCE
171,2017,0.61,0.31,,,,,,,PCE
171,2018,0.67,0.36,,,,,,,PCE
171,2019,0.73,0.37,0.73,,,,,0.73,PCE
171,2020,0.65,0.35,0.65,,,,,0.65,PCE
171,2021,0.64,0.36,0.64,,,,,0.64,PCE
172,2003,0.33,0.23,0.33,,,,,0.32,PCE
172,2004,0.39,0.27,0.39,,,,,0.38,PCE
172,2005,0.39,0.25,0.39,,,,,0.38,PCE
172,2006,0.40,0.20,,,,,,,PCE
172,2007,0.43,0.23,,,,,,,PCE
172,2008,0.60,0.30,0.59,,,,,0.57,PCE
172,2009,0.66,0.41,0.65,,,,,0.63,PCE
172,2010,0.55,0.29,0.55,,,,,0.54,PCE
172,2011,0.62,0.21,0.62,,,,,0.60,PCE
172,2012,0.76,0.26,,,,,,,PCE
172,2013,0.88,0.35,0.88,,,,,0.87,PCE
172,2014,0.92,0.38,0.92,,,,,0.91,PCE
172,2015,0.92,0.44,0.92,,,,,0.89,PCE
172,2016,0.92,0.46,0.92,,,,,0.90,PCE
172,2017,0.92,0.37,0.92,,,,,0.87,PCE
172,2018,0.92,0.33,0.92,,,,,0.88,PCE
172,2019,0.92,0.36,0.92,,,,,0.91,PCE
172,2020,0.92,0.41,0.92,,,,,0.92,PCE
172,2021,0.92,0.41,0.92,,,,,0.92,PCE
173,2002,0.32,0.17,0.32,,,,,0.32,PCE
173,2003,0.56,0.23,0.56,,,,,0.56,PCE
173,2004,0.56,0.26,0.56,,,,,0.56,PCE
173,2005,0.48,0.27,0.48,,,,,0.48,PCE
173,2006,0.50,0.22,0.50,,,,,0.50,PCE
173,2007,0.56,0.23,0.56,,,,,0.56,PCE
173,2008,0.60,0.18,0.60,,,,,0.60,PCE
173,2009,0.70,0.20,0.70,,,,,0.70,PCE
173,2010,0.58,0.22,0.58,,,,,0.58,PCE
173,2011,0.62,0.21,0.62,,,,,0.62,PCE
173,2012,0.67,0.22,0.67,,,,,0.67,PCE
173,2013,0.64,0.21,0.63,,,,,0.64,PCE
173,2014,0.63,0.21,0.63,,,,,0.63,PCE
173,2015,0.67,0.22,0.67,,,,,0.67,PCE
173,2016,0.64,0.22,,,,,,,PCE
173,2017,0.55,0.22,0.55,,,,,0.55,PCE
173,2018,0.53,0.23,0.53,,,,,0.53,PCE
173,2019,0.54,0.24,0.54,,,,,0.54,PCE
173,2020,0.56,0.25,0.56,,,,,0.56,PCE
173,2021,0.53,0.26,0.53,,,,,0.53,PCE
174,2002,0.19,0.11,0.19,,,,,0.19,PCE
174,2003,0.32,0.16,0.32,,,,,0.32,PCE
174,2004,0.35,0.18,0.35,,,,,0.35,PCE
174,2005,0.48,0.25,0.48,,,,,0.48,PCE
174,2006,0.50,0.17,0.50,,,,,0.50,PCE
174,2007,0.44,0.16,0.44,,,,,0.44,PCE
174,2008,0.50,0.16,0.50,,,,,0.50,PCE
174,2009,0.63,0.30,0.63,,,,,0.63,PCE
174,2010,0.64,0.32,0.64,,,,,0.64,PCE
174,2011,0.69,0.31,0.69,,,,,0.69,PCE
174,2012,0.75,0.29,0.75,,,,,0.75,PCE
174,2013,0.73,0.28,0.73,,,,,0.73,PCE
174,2014,0.72,0.31,0.72,,,,,0.72,PCE
174,2015,0.69,0.32,0.69,,,,,0.69,PCE
174,2016,0.66,0.37,0.66,,,,,0.66,PCE
174,2017,0.62,0.30,0.62,,,,,0.62,PCE
174,2018,0.64,0.27,,,,,,,PCE
174,2019,0.56,0.21,,,,,,,PCE
174,2020,0.56,0.25,0.56,,,,,0.56,PCE
174,2021,0.59,0.28,0.59,,,,,0.59,PCE
175,2002,0.24,0.14,0.24,,,,,0.24,PCE
175,2003,0.40,0.20,0.40,,,,,0.40,PCE
175,2004,0.46,0.22,0.46,,,,,0.46,PCE
175,2005,0.51,0.26,0.51,,,,,0.51,PCE
175,2006,0.59,0.25,,,,,,,PCE
175,2007,0.59,0.23,,,,,,,PCE
175,2008,0.44,0.17,0.44,,,,,0.44,PCE
175,2009,0.32,0.17,0.32,,,,,0.32,PCE
175,2010,0.39,0.17,0.39,,,,,0.39,PCE
175,2011,0.49,0.18,0.49,,,,,0.49,PCE
175,2012,0.48,0.20,0.48,,,,,0.48,PCE
175,2013,0.49,0.20,0.49,,,,,0.49,PCE
175,2014,0.46,0.22,0.46,,,,,0.46,PCE
175,2015,0.44,0.26,0.44,,,,,0.44,PCE
175,2016,0.34,0.24,0.34,,,,,0.34,PCE
175,2017,0.38,0.24,0.38,,,,,0.38,PCE
175,2018,0.45,0.18,0.45,,,,,0.45,PCE
175,2019,0.41,0.19,0.41,,,,,0.41,PCE
175,2020,0.37,0.20,0.37,,,,,0.37,PCE
175,2021,0.44,0.21,0.44,,,,,0.44,PCE
176,2003,0.18,0.14,0.18,,,,,0.18,PCE
176,2004,0.19,0.14,0.18,,,,,0.18,PCE
176,2005,0.20,0.15,0.20,,,,,0.20,PCE
176,2006,0.20,0.14,0.20,,,,,0.20,PCE
176,2007,0.19,0.14,0.19,,,,,0.19,PCE
176,2008,0.23,0.15,0.23,,,,,0.23,PCE
176,2009,0.20,0.15,0.20,,,,,0.20,PCE
176,2010,0.21,0.16,0.21,,,,,0.21,PCE
176,2011,0.24,0.16,0.24,,,,,0.24,PCE
176,2012,0.25,0.17,0.25,,,,,0.25,PCE
176,2013,0.25,0.18,0.25,,,,,0.25,PCE
176,2014,0.25,0.19,0.25,,,,,0.25,PCE
176,2015,0.25,0.23,0.25,,,,,0.25,PCE
176,2016,0.25,0.23,0.25,,,,,0.25,PCE
176,2017,0.26,0.24,0.26,,,,,0.26,PCE
176,2018,0.29,0.26,0.29,,,,,0.29,PCE
176,2019,0.28,0.26,0.28,,,,,0.28,PCE
176,2020,0.26,0.26,0.26,,,,,0.26,PCE
176,2021,0.29,0.28,0.29,,,,,0.29,PCE
177,2002,0.22,0.13,0.22,,,,,0.22,PCE
177,2003,0.40,0.21,0.40,,,,,0.40,PCE
177,2004,0.43,0.24,0.43,,,,,0.43,PCE
177,2005,0.49,0.27,0.49,,,,,0.49,PCE
177,2006,0.45,0.21,0.45,,,,,0.45,PCE
177,2007,0.51,0.22,0.51,,,,,0.51,PCE
177,2008,0.50,0.15,0.50,,,,,0.50,PCE
177,2009,0.60,0.18,,,,,,,PCE
177,2010,0.58,0.22,,,,,,,PCE
177,2011,0.57,0.21,0.57,,,,,0.57,PCE
177,2012,0.62,0.22,0.62,,,,,0.62,PCE
177,2013,0.62,0.21,0.62,,,,,0.62,PCE
177,2014,0.64,0.21,0.64,,,,,0.64,PCE
177,2015,0.63,0.22,0.63,,,,,0.63,PCE
177,2016,0.53,0.22,0.53,,,,,0.53,PCE
177,2017,0.50,0.22,,,,,,,PCE
177,2018,0.53,0.24,0.53,,,,,0.53,PCE
177,2019,0.58,0.24,0.58,,,,,0.58,PCE
177,2020,0.53,0.25,0.53,,,,,0.53,PCE
177,2021,0.53,0.26,0.53,,,,,0.53,PCE
178,2002,0.15,0.12,,,,,,,PCE
178,2003,0.24,0.17,0.24,,,,,0.24,PCE
178,2004,0.24,0.16,0.24,,,,,0.24,PCE
178,2005,0.31,0.19,0.31,,,,,0.31,PCE
178,2006,0.34,0.16,,,,,,,PCE
178,2007,0.32,0.17,,,,,,,PCE
178,2008,0.44,0.17,0.44,,,,,0.44,PCE
178,2009,0.32,0.17,0.32,,,,,0.32,PCE
178,2010,0.39,0.17,0.39,,,,,0.39,PCE
178,2011,0.49,0.18,0.49,,,,,0.49,PCE
