community_fips_code,year,month,monthly_hdd_sum
0202080,2021,4,1585
0202080,2021,5,1032
0202080,2021,6,476
0202080,2021,7,398
0202080,2021,8,677
0202080,2021,9,977
0202080,2021,10,1409
0202080,2021,11,2065
0202080,2021,12,2258
0202080,2022,1,2335
0202080,2022,2,2102
0202080,2022,3,1944
0202080,2022,4,1541
0202080,2022,5,1001
0202080,2022,6,498
0202080,2022,7,437
0202080,2022,8,624
0202080,2022,9,840
0202080,2022,10,1477
0202080,2022,11,1734
0202080,2022,12,2012
0202080,2023,1,2033
0202080,2023,2,2065
0202080,2023,3,1915
0202080,2023,4,1868
0202080,2023,5,945
0202080,2023,6,563
0202080,2023,7,288
0202080,2023,8,489
0202080,2023,9,926
0202080,2023,10,1442
0202080,2023,11,1601
0202080,2023,12,2060
0202080,2024,1,2207
0202080,2024,2,1858
0202080,2024,3,1970
0202080,2024,4,1429
0202080,2024,5,1066
0202080,2024,6,411
0202080,2024,7,459
0202080,2024,8,639
0202080,2024,9,876
0202080,2024,10,1504
0202080,2024,11,1932
0202080,2024,12,1898
0203000,2017,1,1610
0203000,2017,2,1318
0203000,2017,3,1489
0203000,2017,4,746
0203000,2017,5,542
0203000,2017,6,295
0203000,2017,7,165
0203000,2017,8,265
0203000,2017,9,440
0203000,2017,10,846
0203000,2017,11,1395
0203000,2017,12,1219
0203000,2018,1,1437
0203000,2018,2,1315
0203000,2018,3,1174
0203000,2018,4,768
0203000,2018,5,530
0203000,2018,6,258
0203000,2018,7,128
0203000,2018,8,232
0203000,2018,9,352
0203000,2018,10,694
0203000,2018,11,1106
0203000,2018,12,1274
0203000,2019,1,1444
0203000,2019,2,1289
0203000,2019,3,938
0203000,2019,4,776
0203000,2019,5,478
0203000,2019,6,154
0203000,2019,7,58
0203000,2019,8,124
0203000,2019,9,409
0203000,2019,10,785
0203000,2019,11,966
0203000,2019,12,1325
0203000,2020,1,1953
0203000,2020,2,1359
0203000,2020,3,1340
0203000,2020,4,828
0203000,2020,5,436
0203000,2020,6,265
0203000,2020,7,105
0203000,2020,8,188
0203000,2020,9,442
0203000,2020,10,889
0203000,2020,11,1332
0203000,2020,12,1281
0203000,2021,1,1340
0203000,2021,2,1427
0203000,2021,3,1441
0203000,2021,4,888
0203000,2021,5,508
0203000,2021,6,246
0203000,2021,7,181
0203000,2021,8,248
0203000,2021,9,550
0203000,2021,10,879
0203000,2021,11,1551
0203000,2021,12,1540
0203000,2022,1,1453
0203000,2022,2,1068
0203000,2022,3,1045
0203000,2022,4,812
0203000,2022,5,449
0203000,2022,6,148
0203000,2022,7,149
0203000,2022,8,267
0203000,2022,9,434
0203000,2022,10,892
0203000,2022,11,1253
0203000,2022,12,1560
0203000,2023,1,1291
0203000,2023,2,1272
0203000,2023,3,1237
0203000,2023,4,947
0203000,2023,5,554
0203000,2023,6,299
0203000,2023,7,180
0203000,2023,8,179
0203000,2023,9,522
0203000,2023,10,928
0203000,2023,11,1132
0203000,2023,12,1510
0203000,2024,1,1651
0203000,2024,2,1261
0203000,2024,3,1149
0203000,2024,4,822
0203000,2024,5,574
0203000,2024,6,235
0203000,2024,7,210
0203000,2024,8,285
0203000,2024,9,469
0203000,2024,10,908
0203000,2024,11,1336
0203000,2024,12,1163
0203110,2017,1,1384
0203110,2017,2,1133
0203110,2017,3,1392
0203110,2017,4,764
0203110,2017,5,597
0203110,2017,6,392
0203110,2017,7,256
0203110,2017,8,326
0203110,2017,9,475
0203110,2017,10,792
0203110,2017,11,1181
0203110,2017,12,1042
0203110,2018,1,1230
0203110,2018,2,1073
0203110,2018,3,1072
0203110,2018,4,770
0203110,2018,5,633
0203110,2018,6,411
0203110,2018,7,274
0203110,2018,8,297
0203110,2018,9,438
0203110,2018,10,664
0203110,2018,11,965
0203110,2018,12,1199
0203110,2019,1,1243
0203110,2019,2,1044
0203110,2019,3,871
0203110,2019,4,809
0203110,2019,5,576
0203110,2019,6,303
0203110,2019,7,177
0203110,2019,8,218
0203110,2019,9,447
0203110,2019,10,759
0203110,2019,11,846
0203110,2019,12,1160
0203110,2020,1,1743
0203110,2020,2,1245
0203110,2020,3,1237
0203110,2020,4,813
0203110,2020,5,548
0203110,2020,6,405
0203110,2020,7,213
0203110,2020,8,293
0203110,2020,9,477
0203110,2020,10,819
0203110,2020,11,1110
0203110,2020,12,1141
0203110,2021,1,1168
0203110,2021,2,1163
0203110,2021,3,1277
0203110,2021,4,879
0203110,2021,5,623
0203110,2021,6,400
0203110,2021,7,308
0203110,2021,8,350
0203110,2021,9,577
0203110,2021,10,828
0203110,2021,11,1371
0203110,2021,12,1329
0203110,2022,1,1325
0203110,2022,2,946
0203110,2022,3,964
0203110,2022,4,841
0203110,2022,5,569
0203110,2022,6,305
0203110,2022,7,276
0203110,2022,8,324
0203110,2022,9,472
0203110,2022,10,836
0203110,2022,11,1134
0203110,2022,12,1368
0203110,2023,1,1151
0203110,2023,2,1153
0203110,2023,3,1164
0203110,2023,4,948
0203110,2023,5,643
0203110,2023,6,402
0203110,2023,7,305
0203110,2023,8,275
0203110,2023,9,549
0203110,2023,10,858
0203110,2023,11,1025
0203110,2023,12,1380
0203110,2024,1,1405
0203110,2024,2,1110
0203110,2024,3,1084
0203110,2024,4,849
0203110,2024,5,654
0203110,2024,6,355
0203110,2024,7,300
0203110,2024,8,324
0203110,2024,9,489
0203110,2024,10,849
0203110,2024,11,1139
0203110,2024,12,992
0203220,2017,1,2150
0203220,2017,2,1724
0203220,2017,3,2033
0203220,2017,4,924
0203220,2017,5,504
0203220,2017,6,175
0203220,2017,7,40
0203220,2017,8,266
0203220,2017,9,563
0203220,2017,10,1037
0203220,2017,11,1637
0203220,2017,12,1510
0203220,2018,1,2071
0203220,2018,2,1566
0203220,2018,3,1471
0203220,2018,4,1050
0203220,2018,5,535
0203220,2018,6,229
0203220,2018,7,83
0203220,2018,8,302
0203220,2018,9,551
0203220,2018,10,972
0203220,2018,11,1598
0203220,2018,12,1972
0203220,2019,1,2091
0203220,2019,2,1522
0203220,2019,3,1076
0203220,2019,4,894
0203220,2019,5,418
0203220,2019,6,131
0203220,2019,7,43
0203220,2019,8,308
0203220,2019,9,536
0203220,2019,10,1081
0203220,2019,11,1542
0203220,2019,12,2124
0203220,2020,1,2535
0203220,2020,2,1980
0203220,2020,3,1647
0203220,2020,4,947
0203220,2020,5,424
0203220,2020,6,192
0203220,2020,7,164
0203220,2020,8,226
0203220,2020,9,564
0203220,2020,10,1160
0203220,2020,11,1766
0203220,2020,12,1858
0203220,2021,1,1829
0203220,2021,2,1998
0203220,2021,3,1765
0203220,2021,4,1130
0203220,2021,5,528
0203220,2021,6,173
0203220,2021,7,121
0203220,2021,8,354
0203220,2021,9,710
0203220,2021,10,1136
0203220,2021,11,1977
0203220,2021,12,1857
0203220,2022,1,2141
0203220,2022,2,1753
0203220,2022,3,1560
0203220,2022,4,1103
0203220,2022,5,550
0203220,2022,6,184
0203220,2022,7,182
0203220,2022,8,295
0203220,2022,9,584
0203220,2022,10,1195
0203220,2022,11,1592
0203220,2022,12,2026
0203220,2023,1,1974
0203220,2023,2,1781
0203220,2023,3,1630
0203220,2023,4,1333
0203220,2023,5,530
0203220,2023,6,240
0203220,2023,7,90
0203220,2023,8,204
0203220,2023,9,677
0203220,2023,10,1212
0203220,2023,11,1414
0203220,2023,12,2054
0203220,2024,1,2147
0203220,2024,2,1599
0203220,2024,3,1572
0203220,2024,4,917
0203220,2024,5,548
0203220,2024,6,119
0203220,2024,7,203
0203220,2024,8,335
0203220,2024,9,607
0203220,2024,10,1217
0203220,2024,11,1772
0203220,2024,12,1711
0203440,2017,1,1011
0203440,2017,2,916
0203440,2017,3,1070
0203440,2017,4,628
0203440,2017,5,504
0203440,2017,6,384
0203440,2017,7,307
0203440,2017,8,232
0203440,2017,9,393
0203440,2017,10,678
0203440,2017,11,979
0203440,2017,12,975
0203440,2018,1,991
0203440,2018,2,1030
0203440,2018,3,937
0203440,2018,4,712
0203440,2018,5,514
0203440,2018,6,336
0203440,2018,7,184
0203440,2018,8,238
0203440,2018,9,393
0203440,2018,10,574
0203440,2018,11,746
0203440,2018,12,929
0203440,2019,1,1011
0203440,2019,2,1049
0203440,2019,3,820
0203440,2019,4,698
0203440,2019,5,448
0203440,2019,6,294
0203440,2019,7,173
0203440,2019,8,211
0203440,2019,9,368
0203440,2019,10,687
0203440,2019,11,751
0203440,2019,12,877
0203440,2020,1,1174
0203440,2020,2,891
0203440,2020,3,977
0203440,2020,4,752
0203440,2020,5,447
0203440,2020,6,391
0203440,2020,7,260
0203440,2020,8,309
0203440,2020,9,391
0203440,2020,10,703
0203440,2020,11,928
0203440,2020,12,826
0203440,2021,1,948
0203440,2021,2,1017
0203440,2021,3,958
0203440,2021,4,724
0203440,2021,5,576
0203440,2021,6,302
0203440,2021,7,248
0203440,2021,8,283
0203440,2021,9,423
0203440,2021,10,724
0203440,2021,11,878
0203440,2021,12,1248
0203440,2022,1,1078
0203440,2022,2,833
0203440,2022,3,854
0203440,2022,4,748
0203440,2022,5,533
0203440,2022,6,268
0203440,2022,7,243
0203440,2022,8,231
0203440,2022,9,370
0203440,2022,10,565
0203440,2022,11,920
0203440,2022,12,1165
0203440,2023,1,903
0203440,2023,2,938
0203440,2023,3,1007
0203440,2023,4,739
0203440,2023,5,501
0203440,2023,6,350
0203440,2023,7,191
0203440,2023,8,231
0203440,2023,9,419
0203440,2023,10,624
0203440,2023,11,779
0203440,2023,12,873
0203440,2024,1,1068
0203440,2024,2,951
0203440,2024,3,911
0203440,2024,4,704
0203440,2024,5,581
0203440,2024,6,320
0203440,2024,7,282
0203440,2024,8,254
0203440,2024,9,424
0203440,2024,10,701
0203440,2024,11,920
0203440,2024,12,883
0203550,2017,1,1819
0203550,2017,2,1646
0203550,2017,3,1761
0203550,2017,4,815
0203550,2017,5,557
0203550,2017,6,233
0203550,2017,7,149
0203550,2017,8,322
0203550,2017,9,560
0203550,2017,10,900
0203550,2017,11,1308
0203550,2017,12,1284
0203550,2018,1,1726
0203550,2018,2,1260
0203550,2018,3,1321
0203550,2018,4,937
0203550,2018,5,653
0203550,2018,6,292
0203550,2018,7,188
0203550,2018,8,336
0203550,2018,9,427
0203550,2018,10,764
0203550,2018,11,1247
0203550,2018,12,1727
0203550,2019,1,1634
0203550,2019,2,1129
0203550,2019,3,1054
0203550,2019,4,972
0203550,2019,5,537
0203550,2019,6,178
0203550,2019,7,126
0203550,2019,8,244
0203550,2019,9,482
0203550,2019,10,916
0203550,2019,11,1291
0203550,2019,12,1790
0203550,2020,1,2215
0203550,2020,2,1750
0203550,2020,3,1556
0203550,2020,4,970
0203550,2020,5,479
0203550,2020,6,301
0203550,2020,7,227
0203550,2020,8,249
0203550,2020,9,561
0203550,2020,10,926
0203550,2020,11,1305
0203550,2020,12,1574
0203550,2021,1,1651
0203550,2021,2,1600
0203550,2021,3,1594
0203550,2021,4,1096
0203550,2021,5,574
0203550,2021,6,341
0203550,2021,7,281
0203550,2021,8,369
0203550,2021,9,631
0203550,2021,10,1036
0203550,2021,11,1880
0203550,2021,12,1549
0203550,2022,1,1849
0203550,2022,2,1463
0203550,2022,3,1349
0203550,2022,4,991
0203550,2022,5,587
0203550,2022,6,201
0203550,2022,7,262
0203550,2022,8,370
0203550,2022,9,541
0203550,2022,10,1002
0203550,2022,11,1354
0203550,2022,12,1659
0203550,2023,1,1659
0203550,2023,2,1562
0203550,2023,3,1460
0203550,2023,4,1362
0203550,2023,5,682
0203550,2023,6,351
0203550,2023,7,255
0203550,2023,8,289
0203550,2023,9,613
0203550,2023,10,1017
0203550,2023,11,1243
0203550,2023,12,1851
0203550,2024,1,1768
0203550,2024,2,1405
0203550,2024,3,1506
0203550,2024,4,1037
0203550,2024,5,730
0203550,2024,6,258
0203550,2024,7,310
0203550,2024,8,412
0203550,2024,9,580
0203550,2024,10,1012
0203550,2024,11,1442
0203550,2024,12,1406
0203880,2017,1,1860
0203880,2017,2,1689
0203880,2017,3,1790
0203880,2017,4,863
0203880,2017,5,586
0203880,2017,6,245
0203880,2017,7,171
0203880,2017,8,360
0203880,2017,9,586
0203880,2017,10,952
0203880,2017,11,1349
0203880,2017,12,1342
0203880,2018,1,1850
0203880,2018,2,1341
0203880,2018,3,1388
0203880,2018,4,1010
0203880,2018,5,680
0203880,2018,6,287
0203880,2018,7,192
0203880,2018,8,350
0203880,2018,9,467
0203880,2018,10,832
0203880,2018,11,1331
0203880,2018,12,1824
0203880,2019,1,1777
0203880,2019,2,1209
0203880,2019,3,1130
0203880,2019,4,1038
0203880,2019,5,554
0203880,2019,6,165
0203880,2019,7,140
0203880,2019,8,292
0203880,2019,9,521
0203880,2019,10,986
0203880,2019,11,1431
0203880,2019,12,1919
0203880,2020,1,2287
0203880,2020,2,1918
0203880,2020,3,1612
0203880,2020,4,1048
0203880,2020,5,479
0203880,2020,6,291
0203880,2020,7,253
0203880,2020,8,261
0203880,2020,9,600
0203880,2020,10,983
0203880,2020,11,1397
0203880,2020,12,1686
0203880,2021,1,1787
0203880,2021,2,1776
0203880,2021,3,1692
0203880,2021,4,1151
0203880,2021,5,575
0203880,2021,6,326
0203880,2021,7,284
0203880,2021,8,391
0203880,2021,9,655
0203880,2021,10,1099
0203880,2021,11,1925
0203880,2021,12,1673
0203880,2022,1,1963
0203880,2022,2,1638
0203880,2022,3,1445
0203880,2022,4,1058
0203880,2022,5,615
0203880,2022,6,196
0203880,2022,7,268
0203880,2022,8,396
0203880,2022,9,565
0203880,2022,10,1065
0203880,2022,11,1435
0203880,2022,12,1735
0203880,2023,1,1803
0203880,2023,2,1686
0203880,2023,3,1552
0203880,2023,4,1455
0203880,2023,5,692
0203880,2023,6,343
0203880,2023,7,236
0203880,2023,8,283
0203880,2023,9,639
0203880,2023,10,1077
0203880,2023,11,1317
0203880,2023,12,1963
0203880,2024,1,1905
0203880,2024,2,1521
0203880,2024,3,1568
0203880,2024,4,1061
0203880,2024,5,728
0203880,2024,6,218
0203880,2024,7,301
0203880,2024,8,421
0203880,2024,9,606
0203880,2024,10,1070
0203880,2024,11,1538
0203880,2024,12,1556
0203990,2017,1,2109
0203990,2017,2,1944
0203990,2017,3,2111
0203990,2017,4,1421
0203990,2017,5,817
0203990,2017,6,438
0203990,2017,7,204
0203990,2017,8,536
0203990,2017,9,816
0203990,2017,10,1378
0203990,2017,11,1824
0203990,2017,12,1751
0203990,2018,1,2081
0203990,2018,2,1679
0203990,2018,3,1778
0203990,2018,4,1517
0203990,2018,5,923
0203990,2018,6,554
0203990,2018,7,282
0203990,2018,8,664
0203990,2018,9,849
0203990,2018,10,1290
0203990,2018,11,1872
0203990,2018,12,2185
0203990,2019,1,2260
0203990,2019,2,1745
0203990,2019,3,1518
0203990,2019,4,1382
0203990,2019,5,760
0203990,2019,6,415
0203990,2019,7,225
0203990,2019,8,638
0203990,2019,9,782
0203990,2019,10,1373
0203990,2019,11,1896
0203990,2019,12,2338
0203990,2020,1,2475
0203990,2020,2,2278
0203990,2020,3,1987
0203990,2020,4,1426
0203990,2020,5,843
0203990,2020,6,410
0203990,2020,7,473
0203990,2020,8,446
0203990,2020,9,842
0203990,2020,10,1421
0203990,2020,11,1777
0203990,2020,12,2036
0203990,2021,1,2154
0203990,2021,2,2354
0203990,2021,3,2127
0203990,2021,4,1496
0203990,2021,5,983
0203990,2021,6,351
0203990,2021,7,272
0203990,2021,8,602
0203990,2021,9,904
0203990,2021,10,1359
0203990,2021,11,2064
0203990,2021,12,2337
0203990,2022,1,2456
0203990,2022,2,2204
0203990,2022,3,1986
0203990,2022,4,1483
0203990,2022,5,926
0203990,2022,6,448
0203990,2022,7,318
0203990,2022,8,490
0203990,2022,9,782
0203990,2022,10,1446
0203990,2022,11,1818
0203990,2022,12,2205
0203990,2023,1,2176
0203990,2023,2,2114
0203990,2023,3,1924
0203990,2023,4,1776
0203990,2023,5,840
0203990,2023,6,451
0203990,2023,7,158
0203990,2023,8,407
0203990,2023,9,851
0203990,2023,10,1407
0203990,2023,11,1669
0203990,2023,12,2163
0203990,2024,1,2410
0203990,2024,2,2010
0203990,2024,3,2029
0203990,2024,4,1398
0203990,2024,5,998
0203990,2024,6,350
0203990,2024,7,352
0203990,2024,8,520
0203990,2024,9,808
0203990,2024,10,1456
0203990,2024,11,1993
0203990,2024,12,2013
0204210,2017,1,801
0204210,2017,2,675
0204210,2017,3,695
0204210,2017,4,929
0204210,2017,5,813
0204210,2017,6,685
0204210,2017,7,581
0204210,2017,8,458
0204210,2017,9,529
0204210,2017,10,627
0204210,2017,11,457
0204210,2017,12,863
0204210,2018,1,653
0204210,2018,2,573
0204210,2018,3,708
0204210,2018,4,774
0204210,2018,5,825
0204210,2018,6,709
0204210,2018,7,580
0204210,2018,8,424
0204210,2018,9,495
0204210,2018,10,620
0204210,2018,11,607
0204210,2018,12,734
0204210,2019,1,688
0204210,2019,2,651
0204210,2019,3,944
0204210,2019,4,805
0204210,2019,5,854
0204210,2019,6,719
0204210,2019,7,545
0204210,2019,8,367
0204210,2019,9,400
0204210,2019,10,538
0204210,2019,11,632
0204210,2019,12,680
0204210,2020,1,626
0204210,2020,2,624
0204210,2020,3,639
0204210,2020,4,751
0204210,2020,5,823
0204210,2020,6,602
0204210,2020,7,514
0204210,2020,8,470
0204210,2020,9,547
0204210,2020,10,634
0204210,2020,11,644
0204210,2020,12,721
0204210,2021,1,825
0204210,2021,2,435
0204210,2021,3,653
0204210,2021,4,716
0204210,2021,5,824
0204210,2021,6,681
0204210,2021,7,531
0204210,2021,8,435
0204210,2021,9,474
0204210,2021,10,610
0204210,2021,11,499
0204210,2021,12,559
0204210,2022,1,900
0204210,2022,2,771
0204210,2022,3,896
0204210,2022,4,814
0204210,2022,5,754
0204210,2022,6,582
0204210,2022,7,489
0204210,2022,8,414
0204210,2022,9,470
0204210,2022,10,616
0204210,2022,11,684
0204210,2022,12,796
0204210,2023,1,965
0204210,2023,2,885
0204210,2023,3,898
0204210,2023,4,809
0204210,2023,5,787
0204210,2023,6,597
0204210,2023,7,380
0204210,2023,8,415
0204210,2023,9,436
0204210,2023,10,639
0204210,2023,11,746
0204210,2023,12,992
0204210,2024,1,962
0204210,2024,2,945
0204210,2024,3,938
0204210,2024,4,822
0204210,2024,5,782
0204210,2024,6,665
0204210,2024,7,443
0204210,2024,8,414
0204210,2024,9,490
0204210,2024,10,666
0204210,2024,11,785
0204210,2024,12,903
0204430,2017,1,1695
0204430,2017,2,1673
0204430,2017,3,1808
0204430,2017,4,876
0204430,2017,5,633
0204430,2017,6,288
0204430,2017,7,236
0204430,2017,8,347
0204430,2017,9,578
0204430,2017,10,871
0204430,2017,11,1152
0204430,2017,12,1229
0204430,2018,1,1624
0204430,2018,2,1174
0204430,2018,3,1302
0204430,2018,4,949
0204430,2018,5,702
0204430,2018,6,327
0204430,2018,7,243
0204430,2018,8,367
0204430,2018,9,412
0204430,2018,10,721
0204430,2018,11,1193
0204430,2018,12,1710
0204430,2019,1,1519
0204430,2019,2,1006
0204430,2019,3,1053
0204430,2019,4,1000
0204430,2019,5,580
0204430,2019,6,235
0204430,2019,7,180
0204430,2019,8,261
0204430,2019,9,490
0204430,2019,10,892
0204430,2019,11,1251
0204430,2019,12,1704
0204430,2020,1,2068
0204430,2020,2,1668
0204430,2020,3,1518
0204430,2020,4,979
0204430,2020,5,538
0204430,2020,6,354
0204430,2020,7,289
0204430,2020,8,296
0204430,2020,9,577
0204430,2020,10,875
0204430,2020,11,1178
0204430,2020,12,1500
0204430,2021,1,1636
0204430,2021,2,1498
0204430,2021,3,1579
0204430,2021,4,1127
0204430,2021,5,624
0204430,2021,6,405
0204430,2021,7,341
0204430,2021,8,391
0204430,2021,9,614
0204430,2021,10,1029
0204430,2021,11,1833
0204430,2021,12,1406
0204430,2022,1,1805
0204430,2022,2,1407
0204430,2022,3,1353
0204430,2022,4,995
0204430,2022,5,662
0204430,2022,6,257
0204430,2022,7,315
0204430,2022,8,391
0204430,2022,9,542
0204430,2022,10,970
0204430,2022,11,1259
0204430,2022,12,1550
0204430,2023,1,1630
0204430,2023,2,1529
0204430,2023,3,1440
0204430,2023,4,1421
0204430,2023,5,770
0204430,2023,6,395
0204430,2023,7,322
0204430,2023,8,347
0204430,2023,9,607
0204430,2023,10,982
0204430,2023,11,1175
0204430,2023,12,1784
0204430,2024,1,1604
0204430,2024,2,1367
0204430,2024,3,1559
0204430,2024,4,1103
0204430,2024,5,815
0204430,2024,6,336
0204430,2024,7,353
0204430,2024,8,439
0204430,2024,9,598
0204430,2024,10,971
0204430,2024,11,1340
0204430,2024,12,1347
0204500,2017,1,2088
0204500,2017,2,2029
0204500,2017,3,2265
0204500,2017,4,1765
0204500,2017,5,1171
0204500,2017,6,747
0204500,2017,7,440
0204500,2017,8,665
0204500,2017,9,843
0204500,2017,10,1281
0204500,2017,11,1480
0204500,2017,12,1809
0204500,2018,1,2199
0204500,2018,2,1668
0204500,2018,3,1967
0204500,2018,4,1742
0204500,2018,5,1259
0204500,2018,6,855
0204500,2018,7,526
0204500,2018,8,780
0204500,2018,9,810
0204500,2018,10,1228
0204500,2018,11,1708
0204500,2018,12,2207
0204500,2019,1,2296
0204500,2019,2,1635
0204500,2019,3,1761
0204500,2019,4,1704
0204500,2019,5,1066
0204500,2019,6,662
0204500,2019,7,377
0204500,2019,8,614
0204500,2019,9,692
0204500,2019,10,1163
0204500,2019,11,1544
0204500,2019,12,2096
0204500,2020,1,2508
0204500,2020,2,2635
0204500,2020,3,2106
0204500,2020,4,1626
0204500,2020,5,1216
0204500,2020,6,709
0204500,2020,7,687
0204500,2020,8,636
0204500,2020,9,877
0204500,2020,10,1244
0204500,2020,11,1553
0204500,2020,12,2084
0204500,2021,1,2220
0204500,2021,2,2358
0204500,2021,3,2232
0204500,2021,4,1689
0204500,2021,5,1218
0204500,2021,6,729
0204500,2021,7,564
0204500,2021,8,727
0204500,2021,9,913
0204500,2021,10,1329
0204500,2021,11,1849
0204500,2021,12,2232
0204500,2022,1,2463
0204500,2022,2,2308
0204500,2022,3,2182
0204500,2022,4,1842
0204500,2022,5,1216
0204500,2022,6,717
0204500,2022,7,630
0204500,2022,8,698
0204500,2022,9,830
0204500,2022,10,1296
0204500,2022,11,1556
0204500,2022,12,1902
0204500,2023,1,2171
0204500,2023,2,2221
0204500,2023,3,2076
0204500,2023,4,2052
0204500,2023,5,1169
0204500,2023,6,735
0204500,2023,7,396
0204500,2023,8,563
0204500,2023,9,813
0204500,2023,10,1244
0204500,2023,11,1510
0204500,2023,12,1983
0204500,2024,1,2138
0204500,2024,2,2073
0204500,2024,3,2255
0204500,2024,4,1733
0204500,2024,5,1276
0204500,2024,6,739
0204500,2024,7,638
0204500,2024,8,631
0204500,2024,9,769
0204500,2024,10,1220
0204500,2024,11,1666
0204500,2024,12,2023
0205000,2017,1,2213
0205000,2017,2,1723
0205000,2017,3,2027
0205000,2017,4,839
0205000,2017,5,498
0205000,2017,6,154
0205000,2017,7,46
0205000,2017,8,246
0205000,2017,9,536
0205000,2017,10,1060
0205000,2017,11,1746
0205000,2017,12,1630
0205000,2018,1,2108
0205000,2018,2,1655
0205000,2018,3,1454
0205000,2018,4,985
0205000,2018,5,510
0205000,2018,6,239
0205000,2018,7,107
0205000,2018,8,342
0205000,2018,9,544
0205000,2018,10,955
0205000,2018,11,1571
0205000,2018,12,1940
0205000,2019,1,2162
0205000,2019,2,1594
0205000,2019,3,1069
0205000,2019,4,846
0205000,2019,5,379
0205000,2019,6,118
0205000,2019,7,59
0205000,2019,8,332
0205000,2019,9,525
0205000,2019,10,1045
0205000,2019,11,1534
0205000,2019,12,2146
0205000,2020,1,2625
0205000,2020,2,1993
0205000,2020,3,1687
0205000,2020,4,998
0205000,2020,5,398
0205000,2020,6,201
0205000,2020,7,177
0205000,2020,8,214
0205000,2020,9,567
0205000,2020,10,1188
0205000,2020,11,1846
0205000,2020,12,1875
0205000,2021,1,1952
0205000,2021,2,2021
0205000,2021,3,1757
0205000,2021,4,1101
0205000,2021,5,486
0205000,2021,6,141
0205000,2021,7,109
0205000,2021,8,353
0205000,2021,9,715
0205000,2021,10,1132
0205000,2021,11,1990
0205000,2021,12,2031
0205000,2022,1,2180
0205000,2022,2,1781
0205000,2022,3,1518
0205000,2022,4,1049
0205000,2022,5,540
0205000,2022,6,135
0205000,2022,7,151
0205000,2022,8,252
0205000,2022,9,576
0205000,2022,10,1188
0205000,2022,11,1665
0205000,2022,12,2093
0205000,2023,1,1980
0205000,2023,2,1782
0205000,2023,3,1616
0205000,2023,4,1297
0205000,2023,5,468
0205000,2023,6,190
0205000,2023,7,43
0205000,2023,8,173
