aea_plant_id,eia_plant_id,net_generation_mwh,fuel_type_code,fuel_type_name,year,month
242,6801,-70.0,DFO,Distillate Fuel Oil,2021,4
242,6801,-36.3,DFO,Distillate Fuel Oil,2021,5
242,6801,-48.7,DFO,Distillate Fuel Oil,2021,6
242,6801,-47.6,DFO,Distillate Fuel Oil,2021,7
242,6801,-68.6,DFO,Distillate Fuel Oil,2021,8
242,6801,-88.9,DFO,Distillate Fuel Oil,2021,9
242,6801,-88.3,DFO,Distillate Fuel Oil,2021,10
242,6801,-68.9,DFO,Distillate Fuel Oil,2021,11
242,6801,-76.6,DFO,Distillate Fuel Oil,2021,12
244,61166,8933.1,WAT,Water at Hydroelectric Turbine,2021,1
244,61166,7433.0,WAT,Water at Hydroelectric Turbine,2021,2
244,61166,7128.6,WAT,Water at Hydroelectric Turbine,2021,3
244,61166,6288.0,WAT,Water at Hydroelectric Turbine,2021,4
244,61166,7790.2,WAT,Water at Hydroelectric Turbine,2021,5
244,61166,8387.7,WAT,Water at Hydroelectric Turbine,2021,6
244,61166,7468.2,WAT,Water at Hydroelectric Turbine,2021,7
244,61166,7046.9,WAT,Water at Hydroelectric Turbine,2021,8
244,61166,5780.0,WAT,Water at Hydroelectric Turbine,2021,9
244,61166,5931.3,WAT,Water at Hydroelectric Turbine,2021,10
244,61166,6951.6,WAT,Water at Hydroelectric Turbine,2021,11
244,61166,8932.3,WAT,Water at Hydroelectric Turbine,2021,12
247,,24.1,DFO,Distillate Fuel Oil,2021,1
247,,22.9,DFO,Distillate Fuel Oil,2021,11
247,,13.6,DFO,Distillate Fuel Oil,2021,12
248,,72.4,DFO,Distillate Fuel Oil,2021,1
248,,64.9,DFO,Distillate Fuel Oil,2021,2
248,,73.1,DFO,Distillate Fuel Oil,2021,3
248,,67.3,DFO,Distillate Fuel Oil,2021,4
248,,73.7,DFO,Distillate Fuel Oil,2021,5
248,,84.4,DFO,Distillate Fuel Oil,2021,6
248,,92.2,DFO,Distillate Fuel Oil,2021,7
248,,86.6,DFO,Distillate Fuel Oil,2021,8
248,,85.2,DFO,Distillate Fuel Oil,2021,9
248,,74.7,DFO,Distillate Fuel Oil,2021,10
248,,78.6,DFO,Distillate Fuel Oil,2021,11
248,,81.3,DFO,Distillate Fuel Oil,2021,12
249,,120.8,DFO,Distillate Fuel Oil,2021,1
249,,125.4,DFO,Distillate Fuel Oil,2021,2
249,,115.8,DFO,Distillate Fuel Oil,2021,3
249,,101.0,DFO,Distillate Fuel Oil,2021,4
249,,90.4,DFO,Distillate Fuel Oil,2021,5
249,,86.2,DFO,Distillate Fuel Oil,2021,6
249,,88.6,DFO,Distillate Fuel Oil,2021,7
249,,90.0,DFO,Distillate Fuel Oil,2021,8
249,,89.1,DFO,Distillate Fuel Oil,2021,9
249,,102.3,DFO,Distillate Fuel Oil,2021,10
249,,113.8,DFO,Distillate Fuel Oil,2021,11
249,,125.1,DFO,Distillate Fuel Oil,2021,12
250,,38.5,DFO,Distillate Fuel Oil,2021,1
250,,35.6,DFO,Distillate Fuel Oil,2021,2
250,,38.3,DFO,Distillate Fuel Oil,2021,3
250,,33.9,DFO,Distillate Fuel Oil,2021,4
250,,33.5,DFO,Distillate Fuel Oil,2021,5
250,,34.0,DFO,Distillate Fuel Oil,2021,6
250,,33.9,DFO,Distillate Fuel Oil,2021,7
250,,26.5,DFO,Distillate Fuel Oil,2021,8
250,,35.2,DFO,Distillate Fuel Oil,2021,9
250,,38.5,DFO,Distillate Fuel Oil,2021,10
250,,42.1,DFO,Distillate Fuel Oil,2021,11
250,,36.7,DFO,Distillate Fuel Oil,2021,12
251,,182.2,DFO,Distillate Fuel Oil,2021,1
251,,171.6,DFO,Distillate Fuel Oil,2021,2
251,,173.1,DFO,Distillate Fuel Oil,2021,3
251,,192.1,DFO,Distillate Fuel Oil,2021,4
251,,174.0,DFO,Distillate Fuel Oil,2021,5
251,,167.7,DFO,Distillate Fuel Oil,2021,6
251,,155.4,DFO,Distillate Fuel Oil,2021,7
251,,150.6,DFO,Distillate Fuel Oil,2021,8
251,,165.6,DFO,Distillate Fuel Oil,2021,9
251,,127.3,DFO,Distillate Fuel Oil,2021,10
251,,186.5,DFO,Distillate Fuel Oil,2021,12
252,1,11.6,WND,Wind,2021,1
252,1,8.8,WND,Wind,2021,2
252,1,11.0,WND,Wind,2021,3
252,1,8.7,WND,Wind,2021,4
252,1,10.3,WND,Wind,2021,5
252,1,10.7,WND,Wind,2021,6
252,1,12.6,WND,Wind,2021,7
252,1,12.7,WND,Wind,2021,8
252,1,13.1,WND,Wind,2021,9
252,1,13.2,WND,Wind,2021,10
252,1,7.5,WND,Wind,2021,11
252,1,13.8,WND,Wind,2021,12
252,,344.5,DFO,Distillate Fuel Oil,2021,1
252,,311.6,DFO,Distillate Fuel Oil,2021,2
252,,288.4,DFO,Distillate Fuel Oil,2021,3
252,,333.4,DFO,Distillate Fuel Oil,2021,4
252,,298.1,DFO,Distillate Fuel Oil,2021,5
252,,265.8,DFO,Distillate Fuel Oil,2021,6
252,,235.2,DFO,Distillate Fuel Oil,2021,7
252,,286.3,DFO,Distillate Fuel Oil,2021,8
252,,319.7,DFO,Distillate Fuel Oil,2021,9
252,,316.9,DFO,Distillate Fuel Oil,2021,10
252,,296.0,DFO,Distillate Fuel Oil,2021,11
252,,299.8,DFO,Distillate Fuel Oil,2021,12
253,7171,55.3,DFO,Distillate Fuel Oil,2021,1
253,7171,59.2,DFO,Distillate Fuel Oil,2021,2
253,7171,50.6,DFO,Distillate Fuel Oil,2021,3
253,7171,46.6,DFO,Distillate Fuel Oil,2021,4
253,7171,37.6,DFO,Distillate Fuel Oil,2021,5
253,7171,43.9,DFO,Distillate Fuel Oil,2021,6
253,7171,42.1,DFO,Distillate Fuel Oil,2021,7
253,7171,43.5,DFO,Distillate Fuel Oil,2021,8
253,7171,46.7,DFO,Distillate Fuel Oil,2021,9
253,7171,48.5,DFO,Distillate Fuel Oil,2021,10
253,7171,56.5,DFO,Distillate Fuel Oil,2021,11
253,7171,68.3,DFO,Distillate Fuel Oil,2021,12
254,58278,4065.8,NG,Natural Gas,2021,1
254,58278,3493.5,NG,Natural Gas,2021,2
254,58278,3428.3,NG,Natural Gas,2021,3
254,58278,3379.7,NG,Natural Gas,2021,4
254,58278,3685.4,NG,Natural Gas,2021,5
254,58278,4639.4,NG,Natural Gas,2021,6
254,58278,5271.2,NG,Natural Gas,2021,7
254,58278,5344.5,NG,Natural Gas,2021,8
254,58278,4382.3,NG,Natural Gas,2021,9
254,58278,4133.1,NG,Natural Gas,2021,10
254,58278,3851.0,NG,Natural Gas,2021,11
254,58278,4020.8,NG,Natural Gas,2021,12
255,58117,-30.7,NG,Natural Gas,2021,1
255,58117,-26.4,NG,Natural Gas,2021,2
255,58117,-25.9,NG,Natural Gas,2021,3
255,58117,-25.5,NG,Natural Gas,2021,4
255,58117,-27.8,NG,Natural Gas,2021,5
255,58117,-35.0,NG,Natural Gas,2021,6
255,58117,-39.8,NG,Natural Gas,2021,7
255,58117,-40.3,NG,Natural Gas,2021,8
255,58117,-33.1,NG,Natural Gas,2021,9
255,58117,-31.2,NG,Natural Gas,2021,10
255,58117,-29.1,NG,Natural Gas,2021,11
255,58117,-30.3,NG,Natural Gas,2021,12
256,,35.6,DFO,Distillate Fuel Oil,2021,1
256,,34.4,DFO,Distillate Fuel Oil,2021,2
256,,33.6,DFO,Distillate Fuel Oil,2021,3
256,,31.5,DFO,Distillate Fuel Oil,2021,4
256,,31.5,DFO,Distillate Fuel Oil,2021,5
256,,27.8,DFO,Distillate Fuel Oil,2021,6
256,,37.5,DFO,Distillate Fuel Oil,2021,7
256,,34.8,DFO,Distillate Fuel Oil,2021,8
256,,31.7,DFO,Distillate Fuel Oil,2021,9
256,,34.7,DFO,Distillate Fuel Oil,2021,10
256,,39.3,DFO,Distillate Fuel Oil,2021,11
256,,42.5,DFO,Distillate Fuel Oil,2021,12
257,52184,6496.0,NG,Natural Gas,2021,1
257,52184,5708.0,NG,Natural Gas,2021,2
257,52184,5989.0,NG,Natural Gas,2021,3
257,52184,6116.0,NG,Natural Gas,2021,4
257,52184,6196.0,NG,Natural Gas,2021,5
257,52184,6035.0,NG,Natural Gas,2021,6
257,52184,5897.0,NG,Natural Gas,2021,7
257,52184,5385.0,NG,Natural Gas,2021,8
257,52184,4657.0,NG,Natural Gas,2021,9
257,52184,4500.0,NG,Natural Gas,2021,10
257,52184,3064.0,NG,Natural Gas,2021,11
257,52184,4835.0,NG,Natural Gas,2021,12
259,,107.3,DFO,Distillate Fuel Oil,2021,1
259,,12.8,WND,Wind,2021,1
259,,89.9,DFO,Distillate Fuel Oil,2021,2
259,,11.5,WND,Wind,2021,2
259,,130.6,DFO,Distillate Fuel Oil,2021,3
259,,1.1,WND,Wind,2021,3
259,,211.6,DFO,Distillate Fuel Oil,2021,4
259,,84.3,DFO,Distillate Fuel Oil,2021,6
259,,1.9,WND,Wind,2021,6
259,,82.9,DFO,Distillate Fuel Oil,2021,7
259,,87.7,DFO,Distillate Fuel Oil,2021,8
259,,0.1,WND,Wind,2021,8
259,,93.6,DFO,Distillate Fuel Oil,2021,9
259,,108.1,DFO,Distillate Fuel Oil,2021,10
259,,0.9,WND,Wind,2021,10
259,,118.2,DFO,Distillate Fuel Oil,2021,11
259,,0.6,WND,Wind,2021,11
259,,103.0,DFO,Distillate Fuel Oil,2021,12
259,,17.9,WND,Wind,2021,12
261,,17.3,DFO,Distillate Fuel Oil,2021,1
261,,15.4,DFO,Distillate Fuel Oil,2021,2
261,,15.5,DFO,Distillate Fuel Oil,2021,7
261,,15.9,DFO,Distillate Fuel Oil,2021,8
261,,15.3,DFO,Distillate Fuel Oil,2021,9
261,,15.9,DFO,Distillate Fuel Oil,2021,12
262,6299,294.6,DFO,Distillate Fuel Oil,2021,1
262,6299,102.4,WND,Wind,2021,1
262,6299,326.5,DFO,Distillate Fuel Oil,2021,2
262,6299,58.3,WND,Wind,2021,2
262,6299,261.0,DFO,Distillate Fuel Oil,2021,3
262,6299,82.4,WND,Wind,2021,3
262,6299,298.9,DFO,Distillate Fuel Oil,2021,4
262,6299,64.8,WND,Wind,2021,4
262,6299,255.0,DFO,Distillate Fuel Oil,2021,5
262,6299,32.2,WND,Wind,2021,5
262,6299,260.9,DFO,Distillate Fuel Oil,2021,6
262,6299,40.6,WND,Wind,2021,6
262,6299,269.6,DFO,Distillate Fuel Oil,2021,7
262,6299,32.6,WND,Wind,2021,7
262,6299,309.6,DFO,Distillate Fuel Oil,2021,8
262,6299,61.4,WND,Wind,2021,8
262,6299,298.4,DFO,Distillate Fuel Oil,2021,9
262,6299,66.5,WND,Wind,2021,9
262,6299,290.6,DFO,Distillate Fuel Oil,2021,10
262,6299,61.0,WND,Wind,2021,10
262,6299,314.8,DFO,Distillate Fuel Oil,2021,11
262,6299,49.1,WND,Wind,2021,11
262,6299,376.4,DFO,Distillate Fuel Oil,2021,12
262,6299,30.9,WND,Wind,2021,12
263,7502,2619.0,DFO,Distillate Fuel Oil,2021,1
263,7502,4058.0,DFO,Distillate Fuel Oil,2021,2
263,7502,5023.0,DFO,Distillate Fuel Oil,2021,3
263,7502,4515.0,DFO,Distillate Fuel Oil,2021,4
263,7502,3151.0,DFO,Distillate Fuel Oil,2021,5
263,7502,2812.0,DFO,Distillate Fuel Oil,2021,6
263,7502,3586.0,DFO,Distillate Fuel Oil,2021,7
263,7502,4470.0,DFO,Distillate Fuel Oil,2021,8
263,7502,4524.0,DFO,Distillate Fuel Oil,2021,9
263,7502,4471.0,DFO,Distillate Fuel Oil,2021,10
263,7502,3419.0,DFO,Distillate Fuel Oil,2021,11
263,7502,3006.0,DFO,Distillate Fuel Oil,2021,12
264,7503,87.5,DFO,Distillate Fuel Oil,2021,1
264,7503,96.9,DFO,Distillate Fuel Oil,2021,2
264,7503,104.8,DFO,Distillate Fuel Oil,2021,3
264,7503,100.7,DFO,Distillate Fuel Oil,2021,4
264,7503,52.1,DFO,Distillate Fuel Oil,2021,5
264,7503,70.0,DFO,Distillate Fuel Oil,2021,6
264,7503,68.4,DFO,Distillate Fuel Oil,2021,7
264,7503,98.7,DFO,Distillate Fuel Oil,2021,8
264,7503,127.8,DFO,Distillate Fuel Oil,2021,9
264,7503,126.9,DFO,Distillate Fuel Oil,2021,10
264,7503,99.1,DFO,Distillate Fuel Oil,2021,11
264,7503,110.2,DFO,Distillate Fuel Oil,2021,12
265,,54.2,DFO,Distillate Fuel Oil,2021,1
265,,42.3,DFO,Distillate Fuel Oil,2021,2
265,,36.1,DFO,Distillate Fuel Oil,2021,7
265,,50.8,DFO,Distillate Fuel Oil,2021,9
265,,97.7,DFO,Distillate Fuel Oil,2021,11
266,54422,2229.9,DFO,Distillate Fuel Oil,2021,1
266,54422,2469.2,DFO,Distillate Fuel Oil,2021,2
266,54422,2670.4,DFO,Distillate Fuel Oil,2021,3
266,54422,2567.0,DFO,Distillate Fuel Oil,2021,4
266,54422,1329.4,DFO,Distillate Fuel Oil,2021,5
266,54422,1784.5,DFO,Distillate Fuel Oil,2021,6
266,54422,1743.9,DFO,Distillate Fuel Oil,2021,7
266,54422,2515.0,DFO,Distillate Fuel Oil,2021,8
266,54422,3257.4,DFO,Distillate Fuel Oil,2021,9
266,54422,3236.3,DFO,Distillate Fuel Oil,2021,10
266,54422,2526.9,DFO,Distillate Fuel Oil,2021,11
266,54422,2809.0,DFO,Distillate Fuel Oil,2021,12
267,50711,4635.0,CL,Coal,2021,1
267,50711,-44.0,DFO,Distillate Fuel Oil,2021,1
267,50711,4532.0,CL,Coal,2021,2
267,50711,-41.0,DFO,Distillate Fuel Oil,2021,2
267,50711,4650.0,CL,Coal,2021,3
267,50711,-47.0,DFO,Distillate Fuel Oil,2021,3
267,50711,6244.0,CL,Coal,2021,4
267,50711,-46.0,DFO,Distillate Fuel Oil,2021,4
267,50711,87.2,CL,Coal,2021,5
267,50711,2.7,NG,Natural Gas,2021,5
267,50711,-12.9,DFO,Distillate Fuel Oil,2021,5
267,50711,5849.0,CL,Coal,2021,6
267,50711,-47.0,DFO,Distillate Fuel Oil,2021,6
267,50711,6314.0,CL,Coal,2021,7
267,50711,-48.0,DFO,Distillate Fuel Oil,2021,7
267,50711,8282.0,CL,Coal,2021,8
267,50711,-50.0,DFO,Distillate Fuel Oil,2021,8
267,50711,7978.2,CL,Coal,2021,9
267,50711,112.8,DFO,Distillate Fuel Oil,2021,9
267,50711,8636.0,CL,Coal,2021,10
267,50711,-49.0,DFO,Distillate Fuel Oil,2021,10
267,50711,9232.0,CL,Coal,2021,11
267,50711,-51.0,DFO,Distillate Fuel Oil,2021,11
267,50711,4180.3,CL,Coal,2021,12
267,50711,671.9,JF,Jet Fuel,2021,12
267,50711,0.8,NG,Natural Gas,2021,12
268,50392,6923.0,CL,Coal,2021,1
268,50392,22.3,DFO,Distillate Fuel Oil,2021,1
268,50392,6425.0,CL,Coal,2021,2
268,50392,24.7,DFO,Distillate Fuel Oil,2021,2
268,50392,6629.0,CL,Coal,2021,3
268,50392,26.8,DFO,Distillate Fuel Oil,2021,3
268,50392,6069.0,CL,Coal,2021,4
268,50392,25.7,DFO,Distillate Fuel Oil,2021,4
268,50392,5571.0,CL,Coal,2021,5
268,50392,13.3,DFO,Distillate Fuel Oil,2021,5
268,50392,5359.0,CL,Coal,2021,6
268,50392,17.9,DFO,Distillate Fuel Oil,2021,6
268,50392,5413.0,CL,Coal,2021,7
268,50392,17.5,DFO,Distillate Fuel Oil,2021,7
268,50392,5632.0,CL,Coal,2021,8
268,50392,25.2,DFO,Distillate Fuel Oil,2021,8
268,50392,5607.0,CL,Coal,2021,9
268,50392,32.6,DFO,Distillate Fuel Oil,2021,9
268,50392,5992.0,CL,Coal,2021,10
268,50392,32.4,DFO,Distillate Fuel Oil,2021,10
268,50392,6903.0,CL,Coal,2021,11
268,50392,25.3,DFO,Distillate Fuel Oil,2021,11
268,50392,7137.0,CL,Coal,2021,12
268,50392,28.1,DFO,Distillate Fuel Oil,2021,12
270,,43.0,DFO,Distillate Fuel Oil,2021,7
270,,46.5,DFO,Distillate Fuel Oil,2021,8
270,,69.9,DFO,Distillate Fuel Oil,2021,9
270,,63.5,DFO,Distillate Fuel Oil,2021,10
270,,54.7,DFO,Distillate Fuel Oil,2021,11
270,,67.1,DFO,Distillate Fuel Oil,2021,12
271,54305,1026.0,DFO,Distillate Fuel Oil,2021,1
271,54305,1075.0,DFO,Distillate Fuel Oil,2021,2
271,54305,1156.0,DFO,Distillate Fuel Oil,2021,3
271,54305,1106.0,DFO,Distillate Fuel Oil,2021,4
271,54305,890.0,DFO,Distillate Fuel Oil,2021,5
271,54305,1662.0,DFO,Distillate Fuel Oil,2021,6
271,54305,2419.0,DFO,Distillate Fuel Oil,2021,7
271,54305,2596.0,DFO,Distillate Fuel Oil,2021,8
271,54305,1707.0,DFO,Distillate Fuel Oil,2021,9
271,54305,955.0,DFO,Distillate Fuel Oil,2021,10
271,54305,897.0,DFO,Distillate Fuel Oil,2021,11
271,54305,802.0,DFO,Distillate Fuel Oil,2021,12
272,,170.9,DFO,Distillate Fuel Oil,2021,1
272,,88.9,DFO,Distillate Fuel Oil,2021,3
272,,75.4,DFO,Distillate Fuel Oil,2021,4
272,,65.1,DFO,Distillate Fuel Oil,2021,5
272,,60.6,DFO,Distillate Fuel Oil,2021,6
272,,59.6,DFO,Distillate Fuel Oil,2021,7
272,,63.3,DFO,Distillate Fuel Oil,2021,8
272,,65.9,DFO,Distillate Fuel Oil,2021,9
272,,71.4,DFO,Distillate Fuel Oil,2021,10
272,,80.2,DFO,Distillate Fuel Oil,2021,11
272,,90.4,DFO,Distillate Fuel Oil,2021,12
273,95,39.8,DFO,Distillate Fuel Oil,2021,1
273,95,44.1,DFO,Distillate Fuel Oil,2021,2
273,95,47.7,DFO,Distillate Fuel Oil,2021,3
273,95,45.8,DFO,Distillate Fuel Oil,2021,4
273,95,23.7,DFO,Distillate Fuel Oil,2021,5
273,95,31.8,DFO,Distillate Fuel Oil,2021,6
273,95,31.1,DFO,Distillate Fuel Oil,2021,7
273,95,44.9,DFO,Distillate Fuel Oil,2021,8
273,95,58.1,DFO,Distillate Fuel Oil,2021,9
273,95,57.8,DFO,Distillate Fuel Oil,2021,10
273,95,45.1,DFO,Distillate Fuel Oil,2021,11
273,95,50.1,DFO,Distillate Fuel Oil,2021,12
292,,1017.7,WAT,Water at Hydroelectric Turbine,2021,1
292,,785.6,DFO,Distillate Fuel Oil,2021,1
292,,1339.9,DFO,Distillate Fuel Oil,2021,2
292,,357.3,WAT,Water at Hydroelectric Turbine,2021,2
292,,1651.8,DFO,Distillate Fuel Oil,2021,3
292,,163.0,WAT,Water at Hydroelectric Turbine,2021,3
292,,1245.1,DFO,Distillate Fuel Oil,2021,4
292,,575.3,WAT,Water at Hydroelectric Turbine,2021,4
292,,1814.7,WAT,Water at Hydroelectric Turbine,2021,5
292,,206.0,DFO,Distillate Fuel Oil,2021,5
292,,2381.3,WAT,Water at Hydroelectric Turbine,2021,6
292,,34.5,DFO,Distillate Fuel Oil,2021,6
292,,3731.8,WAT,Water at Hydroelectric Turbine,2021,7
292,,369.2,DFO,Distillate Fuel Oil,2021,7
292,,3655.2,WAT,Water at Hydroelectric Turbine,2021,8
292,,338.9,DFO,Distillate Fuel Oil,2021,8
292,,2083.4,WAT,Water at Hydroelectric Turbine,2021,9
292,,28.9,DFO,Distillate Fuel Oil,2021,9
292,,1944.8,WAT,Water at Hydroelectric Turbine,2021,10
292,,86.3,DFO,Distillate Fuel Oil,2021,10
292,,1008.0,WAT,Water at Hydroelectric Turbine,2021,11
292,,724.9,DFO,Distillate Fuel Oil,2021,11
292,,1581.1,DFO,Distillate Fuel Oil,2021,12
292,,345.1,WAT,Water at Hydroelectric Turbine,2021,12
293,59037,168.7,WAT,Water at Hydroelectric Turbine,2021,1
293,59037,140.4,WAT,Water at Hydroelectric Turbine,2021,2
293,59037,134.6,WAT,Water at Hydroelectric Turbine,2021,3
293,59037,118.7,WAT,Water at Hydroelectric Turbine,2021,4
293,59037,147.1,WAT,Water at Hydroelectric Turbine,2021,5
293,59037,158.4,WAT,Water at Hydroelectric Turbine,2021,6
293,59037,141.0,WAT,Water at Hydroelectric Turbine,2021,7
293,59037,133.1,WAT,Water at Hydroelectric Turbine,2021,8
293,59037,109.1,WAT,Water at Hydroelectric Turbine,2021,9
293,59037,112.0,WAT,Water at Hydroelectric Turbine,2021,10
293,59037,131.3,WAT,Water at Hydroelectric Turbine,2021,11
293,59037,168.7,WAT,Water at Hydroelectric Turbine,2021,12
