fips_code,name,reporting_entity_name,year,residential_rate,residential_rate_subsidized,commercial_rate,industrial_rate,transportation_rate,community_rate,other_rate,total_rate,source
0203000,Anchorage,Anchorage Municipal Light and Power,2016,0.17,,0.14,,,,,0.15,EIA861M
0203000,Anchorage,Chugach Electric Assn Inc,2016,0.18,,0.15,0.13,,,,0.16,EIA861M
0203000,Anchorage,Anchorage Municipal Light and Power,2017,0.21,,0.17,,,,,0.17,EIA861M
0203000,Anchorage,Chugach Electric Assn Inc,2017,0.20,,0.16,0.15,,,,0.18,EIA861M
0203000,Anchorage,Anchorage Municipal Light and Power,2018,0.20,,0.15,,,,,0.15,EIA861M
0203000,Anchorage,Chugach Electric Assn Inc,2018,0.20,,0.16,0.14,,,,0.18,EIA861M
0203000,Anchorage,Anchorage Municipal Light and Power,2019,0.23,,0.16,,,,,0.17,EIA861
0203000,Anchorage,Chugach Electric Assn Inc,2019,0.21,,0.17,0.15,,,,0.19,EIA861
0203000,Anchorage,Anchorage Municipal Light and Power,2020,0.21,,0.16,,,,,0.17,EIA861
0203000,Anchorage,Chugach Electric Assn Inc,2020,0.21,,0.17,0.15,,,,0.19,EIA861
0203000,Anchorage,Chugach Electric Assn Inc,2021,0.21,,0.16,0.14,,,,0.18,EIA861
0203220,Anderson,Golden Valley Elec Assn Inc,2001,0.10,,0.11,0.07,,,,0.08,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2002,0.10,,0.10,0.07,,,,0.08,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2003,0.10,,0.09,0.07,,,,0.08,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2004,0.11,,0.10,0.08,,,,0.09,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2005,0.12,,0.11,0.09,,,,0.10,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2006,0.15,,0.14,0.12,,,,0.13,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2007,0.17,,0.16,0.13,,,,0.14,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2008,0.19,,0.17,0.15,,,,0.16,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2009,0.18,,0.17,0.13,,,,0.15,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2010,0.20,,0.19,0.15,,,,0.17,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
0203220,Anderson,Golden Valley Elec Assn Inc,2019,0.26,,0.25,0.18,,,,0.21,EIA861
0203220,Anderson,Golden Valley Elec Assn Inc,2020,0.25,,0.24,0.17,,,,0.19,EIA861
0203220,Anderson,Golden Valley Elec Assn Inc,2021,0.27,,0.26,0.18,,,,0.21,EIA861
0203440,Angoon,Inside Passage Elec Coop Inc,2001,,,0.00,,,,,0.00,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2002,0.19,0.13,0.19,,,,,0.19,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2003,0.33,0.16,0.33,,,,,0.33,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2004,0.33,0.17,0.33,,,,,0.33,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2005,0.40,0.21,0.40,,,,,0.40,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2006,0.45,0.17,0.45,,,,,0.45,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2007,0.42,0.13,0.42,,,,,0.42,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2008,0.57,0.20,0.57,,,,,0.57,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2009,0.47,0.20,0.47,,,,,0.47,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2010,0.55,0.20,,,,,,,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2011,0.63,0.23,,,,,,,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2012,0.63,0.22,0.63,,,,,0.63,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2013,0.65,0.22,0.65,,,,,0.65,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2014,0.62,0.22,0.62,,,,,0.62,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2015,0.57,0.23,0.57,,,,,0.57,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2016,0.49,0.23,0.49,,,,,0.49,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2017,0.53,0.24,0.53,,,,,0.53,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2018,0.59,0.26,0.59,,,,,0.59,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2019,0.62,0.27,0.62,,,,,0.62,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2020,0.57,0.28,0.57,,,,,0.57,PCE
0203440,Angoon,Inside Passage Elec Coop Inc,2021,0.63,0.29,0.63,,,,,0.63,PCE
0203550,Aniak,Aniak Light & Power,2001,,,0.00,,,,,0.00,PCE
0203550,Aniak,Aniak Light & Power,2002,0.28,0.17,,,,,,,PCE
0203550,Aniak,Aniak Light & Power,2003,0.48,0.26,,,,,,,PCE
0203550,Aniak,Aniak Light & Power,2004,0.51,0.29,0.51,,,,,0.49,PCE
0203550,Aniak,Aniak Light & Power,2005,0.53,0.31,0.53,,,,,0.52,PCE
0203550,Aniak,Aniak Light & Power,2006,0.60,0.26,0.60,,,,,0.58,PCE
0203550,Aniak,Aniak Light & Power,2007,0.64,0.29,,,,,,,PCE
0203550,Aniak,Aniak Light & Power,2008,0.73,0.32,0.73,,,,,0.71,PCE
0203550,Aniak,Aniak Light & Power,2009,0.74,0.26,0.74,,,,,0.71,PCE
0203550,Aniak,Aniak Light & Power,2010,0.64,0.27,0.64,,,,,0.62,PCE
0203550,Aniak,Aniak Light & Power,2011,0.72,0.28,0.72,,,,,0.69,PCE
0203550,Aniak,Aniak Light & Power,2012,0.76,0.28,0.76,,,,,0.73,PCE
0203550,Aniak,Aniak Light & Power,2013,0.76,0.27,0.76,,,,,0.74,PCE
0203550,Aniak,Aniak Light & Power,2014,0.71,0.28,0.71,,,,,0.70,PCE
0203550,Aniak,Aniak Light & Power,2015,0.72,0.28,0.72,,,,,0.70,PCE
0203550,Aniak,Aniak Light & Power,2016,0.58,0.27,0.58,,,,,0.56,PCE
0203550,Aniak,Aniak Light & Power,2017,0.58,0.28,0.58,,,,,0.57,PCE
0203550,Aniak,Aniak Light & Power,2018,0.63,0.30,0.63,,,,,0.61,PCE
0203550,Aniak,Aniak Light & Power,2019,1.08,0.76,1.08,,,,,1.05,PCE
0203550,Aniak,Aniak Light & Power,2020,0.58,0.31,0.58,,,,,0.58,PCE
0203550,Aniak,Aniak Light & Power,2021,0.70,0.34,0.70,,,,,0.70,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2002,0.25,0.14,0.25,,,,,0.25,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2003,0.45,0.22,0.45,,,,,0.45,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2004,0.46,0.25,0.46,,,,,0.46,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2005,0.47,0.27,0.47,,,,,0.47,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2006,0.53,0.22,0.53,,,,,0.53,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2007,0.55,0.19,0.55,,,,,0.55,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2008,0.58,0.17,0.58,,,,,0.58,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2009,0.67,0.19,0.67,,,,,0.67,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2010,0.65,0.24,0.65,,,,,0.65,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2011,0.59,0.21,0.59,,,,,0.59,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2012,0.65,0.22,0.65,,,,,0.65,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2013,0.65,0.21,,,,,,,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2014,0.65,0.21,,,,,,,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2015,0.66,0.22,0.66,,,,,0.66,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2016,0.52,0.22,0.52,,,,,0.52,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2017,0.51,0.22,,,,,,0.51,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2018,0.55,0.24,,,,,,0.55,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2019,0.58,0.24,,,,,,0.58,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2020,0.59,0.26,,,,,,0.59,PCE
0203880,Anvik,Alaska Village Electric Cooperative,2021,0.57,0.26,,,,,,0.57,PCE
0203990,Arctic Village,Arctic Village Electric Company,2013,0.68,0.32,0.67,,,,,0.67,PCE
0203990,Arctic Village,Arctic Village Electric Company,2014,0.93,0.43,0.93,,,,,0.91,PCE
0203990,Arctic Village,Arctic Village Electric Company,2015,1.00,0.54,1.00,,,,,0.96,PCE
0203990,Arctic Village,Arctic Village Electric Company,2016,1.00,0.30,1.00,,,,,0.95,PCE
0203990,Arctic Village,Arctic Village Electric Company,2017,1.00,0.21,1.00,,,,,0.94,PCE
0203990,Arctic Village,Arctic Village Electric Company,2018,1.00,0.23,1.00,,,,,0.95,PCE
0203990,Arctic Village,Arctic Village Electric Company,2019,1.00,0.23,1.00,,,,,0.94,PCE
0204210,Atka,City of Atka,2001,,,0.00,,,,,0.00,PCE
0204210,Atka,City of Atka,2002,0.29,0.21,0.29,,,,,0.29,PCE
0204210,Atka,City of Atka,2003,0.50,0.34,0.50,,,,,0.50,PCE
0204210,Atka,City of Atka,2004,0.50,0.34,,,,,,,PCE
0204210,Atka,City of Atka,2005,0.50,0.34,,,,,,,PCE
0204210,Atka,City of Atka,2006,0.53,0.26,0.53,,,,,0.53,PCE
0204210,Atka,City of Atka,2007,0.55,0.27,0.55,,,,,0.55,PCE
0204210,Atka,City of Atka,2008,0.62,0.24,0.19,,,,,0.20,PCE
0204210,Atka,City of Atka,2009,0.70,0.23,0.70,,,,,0.70,PCE
0204210,Atka,City of Atka,2010,0.61,0.18,0.61,,,,,0.61,PCE
0204210,Atka,City of Atka,2011,0.70,0.20,0.70,,,,,0.69,PCE
0204210,Atka,City of Atka,2012,0.76,0.19,0.76,,,,,0.75,PCE
0204210,Atka,City of Atka,2013,0.74,0.16,0.74,,,,,0.73,PCE
0204210,Atka,City of Atka,2014,0.73,0.27,0.73,,,,,0.73,PCE
0204210,Atka,City of Atka,2015,0.73,0.32,0.73,,,,,0.73,PCE
0204210,Atka,City of Atka,2016,0.71,0.32,0.70,,,,,0.70,PCE
0204210,Atka,City of Atka,2017,0.67,0.41,0.66,,,,,0.66,PCE
0204210,Atka,City of Atka,2018,0.63,0.40,0.63,,,,,0.62,PCE
0204210,Atka,City of Atka,2019,0.63,0.40,0.63,,,,,0.62,PCE
0204210,Atka,City of Atka,2020,0.63,0.41,0.62,,,,,0.62,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2001,,,0.00,,,,,0.00,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2002,0.27,0.18,,,,,,,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2003,0.47,0.31,,,,,,,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2004,0.47,0.28,0.47,,,,,0.40,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2005,0.47,0.29,0.47,,,,,0.37,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2006,0.47,0.24,0.47,,,,,0.39,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2007,0.54,0.24,0.54,,,,,0.44,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2008,0.64,0.31,,,,,,,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2009,0.77,0.37,,,,,,,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2010,0.70,0.39,0.70,,,,,0.53,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2011,0.70,0.34,0.70,,,,,0.57,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2012,0.80,0.42,0.80,,,,,0.66,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2013,0.80,0.44,0.80,,,,,0.72,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2014,0.80,0.47,0.80,,,,,0.79,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2015,0.80,0.50,0.80,,,,,0.80,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2016,0.80,0.53,0.80,,,,,0.80,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2017,0.70,0.45,0.70,,,,,0.70,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2018,0.70,0.33,,,,,,,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2019,0.68,0.25,,,,,,,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2020,0.66,0.22,0.66,,,,,0.66,PCE
0204430,Atmautluak,Atmautluak Tribal Utilities,2021,0.66,0.23,0.66,,,,,0.66,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2001,,,0.00,,,,,0.00,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2002,0.09,0.08,0.09,,,,,0.08,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2003,0.15,0.13,0.15,,,,,0.14,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2004,0.15,0.13,0.15,,,,,0.14,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2005,0.15,0.13,,,,,,,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2006,0.15,0.12,0.15,,,,,0.14,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2007,0.15,0.12,0.15,,,,,0.14,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2009,0.19,0.17,,,,,,,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2010,0.15,0.14,0.15,,,,,0.15,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2011,0.15,0.14,0.15,,,,,0.15,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2012,0.15,0.14,0.15,,,,,0.15,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2013,0.15,0.14,0.15,,,,,0.15,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2014,0.15,0.15,0.15,,,,,0.15,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2015,0.16,0.16,0.16,,,,,0.16,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2016,0.15,0.15,0.15,,,,,0.15,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2017,0.21,0.21,0.21,,,,,0.21,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2018,0.22,0.22,0.22,,,,,0.22,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2019,0.25,0.25,0.25,,,,,0.25,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2020,0.23,0.23,0.23,,,,,0.23,PCE
0204500,Atqasuk,North Slope Borough Power & Light,2021,0.15,0.15,0.15,,,,,0.15,PCE
0205000,Badger,Golden Valley Elec Assn Inc,2001,0.10,,0.11,0.07,,,,0.08,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2002,0.10,,0.10,0.07,,,,0.08,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2003,0.10,,0.09,0.07,,,,0.08,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2004,0.11,,0.10,0.08,,,,0.09,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2005,0.12,,0.11,0.09,,,,0.10,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2006,0.15,,0.14,0.12,,,,0.13,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2007,0.17,,0.16,0.13,,,,0.14,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2008,0.19,,0.17,0.15,,,,0.16,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2009,0.18,,0.17,0.13,,,,0.15,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2010,0.20,,0.19,0.15,,,,0.17,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2011,0.22,,0.21,0.17,,,,0.19,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2012,0.24,,0.23,0.19,,,,0.20,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2013,0.23,,0.21,0.17,,,,0.19,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2014,0.23,,0.21,0.17,,,,0.19,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2015,0.21,,0.19,0.15,,,,0.17,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2016,0.23,,0.21,0.16,,,,0.18,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2017,0.24,,0.22,0.17,,,,0.19,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2018,0.25,,0.24,0.18,,,,0.20,EIA861M
0205000,Badger,Golden Valley Elec Assn Inc,2019,0.26,,0.25,0.18,,,,0.21,EIA861
0205000,Badger,Golden Valley Elec Assn Inc,2020,0.25,,0.24,0.17,,,,0.19,EIA861
0205000,Badger,Golden Valley Elec Assn Inc,2021,0.27,,0.26,0.18,,,,0.21,EIA861
0205585,Bear Creek,City of Seward,2001,0.13,,0.15,0.09,0.12,,,0.12,EIA861
0205585,Bear Creek,City of Seward,2004,0.14,,0.15,0.11,,,,0.12,EIA861
0205585,Bear Creek,City of Seward,2005,0.14,,0.16,0.12,,,,0.13,EIA861
0205585,Bear Creek,City of Seward,2006,0.15,,0.17,0.13,,,,0.14,EIA861
0205585,Bear Creek,City of Seward,2007,0.17,,0.17,0.13,,,,0.15,EIA861
0205585,Bear Creek,City of Seward,2008,0.16,,0.17,0.14,,,,0.15,EIA861
0205585,Bear Creek,City of Seward,2009,0.17,,0.19,0.15,,,,0.16,EIA861
0205585,Bear Creek,City of Seward,2010,0.17,,0.18,0.14,,,,0.16,EIA861
0205585,Bear Creek,City of Seward,2011,0.19,,0.20,0.16,,,,0.18,EIA861
0205585,Bear Creek,City of Seward,2012,0.20,,0.22,0.17,,,,0.19,EIA861
0205585,Bear Creek,City of Seward,2013,0.20,,0.22,0.17,,,,0.19,EIA861
0205585,Bear Creek,City of Seward,2014,0.21,,0.23,0.19,,,,0.20,EIA861
0205585,Bear Creek,City of Seward,2015,0.22,,0.23,0.18,,,,0.20,EIA861
0205585,Bear Creek,City of Seward,2016,0.22,,0.23,0.19,,,,0.21,EIA861
0205585,Bear Creek,City of Seward,2018,,,,,,,,,EIA861
0205585,Bear Creek,City of Seward,2020,,,,,,,,0.24,EIA861S
0205585,Bear Creek,City of Seward,2021,,,,,,,,0.23,EIA861S
0205750,Beaver,Beaver Joint Utilities,2002,0.42,0.21,0.42,,,,,0.42,PCE
0205750,Beaver,Beaver Joint Utilities,2003,0.42,0.20,0.42,,,,,0.42,PCE
0205750,Beaver,Beaver Joint Utilities,2004,0.42,0.23,0.42,,,,,0.42,PCE
0205750,Beaver,Beaver Joint Utilities,2005,0.42,0.22,0.42,,,,,0.42,PCE
0205750,Beaver,Beaver Joint Utilities,2006,0.49,0.16,0.49,,,,,0.49,PCE
0205750,Beaver,Beaver Joint Utilities,2007,0.50,0.15,0.50,,,,,0.50,PCE
0205750,Beaver,Beaver Joint Utilities,2008,0.53,0.15,0.53,,,,,0.52,PCE
0205750,Beaver,Beaver Joint Utilities,2009,0.55,0.14,0.55,,,,,0.55,PCE
0205750,Beaver,Beaver Joint Utilities,2010,0.55,0.14,0.55,,,,,0.55,PCE
0205750,Beaver,Beaver Joint Utilities,2011,0.65,0.16,0.65,,,,,0.65,PCE
0205750,Beaver,Beaver Joint Utilities,2012,0.86,0.28,0.86,,,,,0.86,PCE
0205750,Beaver,Beaver Joint Utilities,2013,0.90,0.33,0.90,,,,,0.88,PCE
0205750,Beaver,Beaver Joint Utilities,2014,0.90,0.36,0.90,,,,,0.67,PCE
0205750,Beaver,Beaver Joint Utilities,2015,0.90,0.42,0.90,,,,,0.77,PCE
0205750,Beaver,Beaver Joint Utilities,2016,0.90,0.51,0.90,,,,,0.88,PCE
0205750,Beaver,Beaver Joint Utilities,2017,0.90,0.50,0.90,,,,,0.88,PCE
0205750,Beaver,Beaver Joint Utilities,2018,0.90,0.28,0.90,,,,,0.88,PCE
0205750,Beaver,Beaver Joint Utilities,2019,0.90,0.28,0.90,,,,,0.89,PCE
0205750,Beaver,Beaver Joint Utilities,2020,0.90,0.33,0.90,,,,,0.90,PCE
0205750,Beaver,Beaver Joint Utilities,2021,0.90,0.34,0.90,,,,,0.90,PCE
0206245,Beluga,Chugach Electric Assn Inc,2001,0.11,,0.09,0.08,0.28,,,0.10,EIA861
0206245,Beluga,Chugach Electric Assn Inc,2002,0.11,,0.09,0.08,0.28,,,0.10,EIA861
0206245,Beluga,Chugach Electric Assn Inc,2003,0.11,,0.09,0.08,,,0.28,0.10,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2004,0.11,,0.09,0.08,,,,0.10,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2005,0.12,,0.10,0.09,,,,0.11,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2006,0.14,,0.11,0.10,,,,0.12,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2007,0.14,,0.11,0.10,,,,0.12,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2008,0.14,,0.12,0.11,,,,0.13,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2009,0.15,,0.13,0.12,,,,0.14,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2010,0.13,,0.11,0.10,,,,0.12,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2011,0.14,,0.12,0.11,,,,0.13,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2012,0.14,,0.12,0.11,,,,0.13,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2013,0.15,,0.12,0.11,,,,0.13,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2014,0.16,,0.13,0.12,,,,0.14,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2015,0.17,,0.14,0.12,,,,0.15,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2016,0.18,,0.15,0.13,,,,0.16,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2017,0.20,,0.16,0.15,,,,0.18,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2018,0.20,,0.16,0.14,,,,0.18,EIA861M
0206245,Beluga,Chugach Electric Assn Inc,2019,0.21,,0.17,0.15,,,,0.19,EIA861
0206245,Beluga,Chugach Electric Assn Inc,2020,0.21,,0.17,0.15,,,,0.19,EIA861
0206245,Beluga,Chugach Electric Assn Inc,2021,0.21,,0.16,0.14,,,,0.18,EIA861
0206520,Bethel,Alaska Village Electric Cooperative,2001,,,0.00,,,,,0.00,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2002,0.17,0.12,0.17,,,,,0.17,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2003,0.28,0.17,0.28,,,,,0.28,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2004,0.31,0.19,,,,,,,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2005,0.34,0.21,,,,,,,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2006,0.37,0.17,0.37,,,,,0.37,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2007,0.40,0.17,0.40,,,,,0.40,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2008,0.50,0.20,0.50,,,,,0.50,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2009,0.50,0.16,0.50,,,,,0.50,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2010,0.44,0.18,0.44,,,,,0.44,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2011,0.51,0.17,0.51,,,,,0.51,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2012,0.55,0.16,0.55,,,,,0.55,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2013,0.56,0.16,0.56,,,,,0.56,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2014,0.51,0.18,0.34,,,,,0.36,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2015,0.43,0.15,0.43,,,,,0.43,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2016,0.33,0.20,0.33,,,,,0.33,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2017,0.28,0.22,0.28,,,,,0.28,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2018,0.36,0.24,0.36,,,,,0.36,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2019,0.39,0.24,0.39,,,,,0.39,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2020,0.36,0.26,0.36,,,,,0.36,PCE
0206520,Bethel,Alaska Village Electric Cooperative,2021,0.32,0.26,0.32,,,,,0.32,PCE
0206630,Bettles,Alaska Power & Telephone Company,2001,,,0.00,,,,,0.00,PCE
0206630,Bettles,Alaska Power & Telephone Company,2002,0.26,0.16,0.26,,,,,0.26,PCE
0206630,Bettles,Alaska Power & Telephone Company,2003,0.40,0.18,0.40,,,,,0.40,PCE
0206630,Bettles,Alaska Power & Telephone Company,2004,0.41,0.21,0.41,,,,,0.41,PCE
0206630,Bettles,Alaska Power & Telephone Company,2005,0.49,0.24,0.49,,,,,0.49,PCE
0206630,Bettles,Alaska Power & Telephone Company,2006,0.52,0.20,0.52,,,,,0.52,PCE
0206630,Bettles,Alaska Power & Telephone Company,2007,0.61,0.25,0.61,,,,,0.61,PCE
0206630,Bettles,Alaska Power & Telephone Company,2008,0.67,0.27,0.67,,,,,0.67,PCE
0206630,Bettles,Alaska Power & Telephone Company,2009,0.61,0.19,0.61,,,,,0.61,PCE
0206630,Bettles,Alaska Power & Telephone Company,2010,0.62,0.19,0.62,,,,,0.62,PCE
0206630,Bettles,Alaska Power & Telephone Company,2011,0.64,0.18,0.64,,,,,0.64,PCE
0206630,Bettles,Alaska Power & Telephone Company,2012,0.75,0.21,0.75,,,,,0.75,PCE
0206630,Bettles,Alaska Power & Telephone Company,2013,0.72,0.22,0.72,,,,,0.72,PCE
0206630,Bettles,Alaska Power & Telephone Company,2014,0.80,0.25,0.80,,,,,0.80,PCE
0206630,Bettles,Alaska Power & Telephone Company,2015,0.83,0.31,0.83,,,,,0.83,PCE
0206630,Bettles,Alaska Power & Telephone Company,2016,0.71,0.32,0.71,,,,,0.71,PCE
0206630,Bettles,Alaska Power & Telephone Company,2017,0.67,0.31,0.67,,,,,0.67,PCE
0206630,Bettles,Alaska Power & Telephone Company,2018,0.71,0.31,0.71,,,,,0.71,PCE
0206630,Bettles,Alaska Power & Telephone Company,2019,0.75,0.32,0.75,,,,,0.75,PCE
